station,date_time,longitude,latitude,bot.depth[m],depth(m),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
105-11,2019-06-25 02:41:00,131.2433,37.5533,0,150,34.3215,10.3321,5.355,,,,,
105-11,2019-06-25 02:41:00,131.2433,37.5533,0,200,34.0983,4.8431,5.6192,,,,,
105-11,2019-06-25 02:41:00,131.2433,37.5533,0,250,34.0311,2.3429,5.5632,,,,,
105-11,2019-06-25 02:41:00,131.2433,37.5533,0,300,34.0111,1.292,5.5651,,,,,
105-11,2019-06-25 02:41:00,131.2433,37.5533,0,400,34.0183,0.8503,5.7167,,,,,
105-11,2019-06-25 02:41:00,131.2433,37.5533,0,500,34.0374,0.7449,5.0915,,,,,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,0,32.7484,25.0285,4.8482,5.63024,0.00084,0.015449,0.1784,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,10,33.1371,22.1753,5.0534,4.40981,0.00464,0.026284,0.158277,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,20,33.81,18.0219,4.9675,5.85798,0.06442,0.07552,0.834894,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,30,33.9395,16.8569,4.139,10.3161,0.36,0.441456,6.57324,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,50,34.1952,16.0737,4.1482,12.8381,0.08228,0.610591,9.01694,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,75,34.43,15.2142,4.2617,16.6034,0.02636,0.783127,11.4094,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,100,34.4154,13.524,4.8656,9.01537,0.01804,0.524462,6.94308,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,125,34.3654,11.4354,5.4327,,,,,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,150,34.2115,7.6101,5.4903,,,,,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,200,34.0356,2.8673,5.858,22.4258,0.00438,1.3951,19.2386,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,250,34.0058,1.4062,5.8885,,,,,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,300,34.0162,1.0671,5.5772,,,,,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,400,34.0364,0.8314,4.886,,,,,
105-11,2019-08-09 06:30:00,131.2433,37.5533,0,500,34.0448,0.6629,4.6743,45.8561,0.0024,2.03403,27.1052,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,0,32.9014,19.8374,4.9464,3.29955,0.021864,0.343827,0.237106,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,10,33.1557,19.3312,5.0352,3.91684,0.000476,0.333048,0.12033,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,20,33.5274,18.6685,5.104,4.63424,0.000915,0.32277,0.07406,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,30,33.5529,18.4484,5.1042,4.69381,0.000745,0.317091,0.089921,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,50,34.1935,13.9574,4.5188,10.1449,0.052206,0.639112,8.62091,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,75,34.15,7.5891,5.7524,9.10849,0.473467,0.460133,4.87116,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,100,34.0487,4.0334,6.3615,14.8443,0.003227,0.964155,13.7501,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,125,34.0212,2.9332,6.7616,,,,,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,150,34.0091,2.0228,6.82,,,,,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,200,34.0044,1.1404,6.9835,25.3085,0.021112,1.35778,19.2261,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,250,34.0122,0.9366,6.688,,,,,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,300,34.0207,0.8247,6.1814,,,,,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,400,34.0371,0.7303,4.9219,,,,,
105-11,2019-10-17 00:15:00,131.2433,37.5533,0,500,34.045,0.6038,4.4875,47.3393,0.029452,1.9559,25.6607,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,0,33.9245,13.7763,8.3879,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,10,33.9246,13.7782,8.3883,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,20,33.9247,13.7823,8.3876,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,30,33.9248,13.7826,8.3876,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,50,33.9248,13.7631,8.391,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,75,33.9255,13.7581,8.3918,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,100,34.2245,13.8053,8.3682,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,125,34.4091,12.4317,8.5998,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,150,34.3748,11.8774,8.7042,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,200,34.3373,10.4571,8.96,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,250,34.1307,5.3539,10.0912,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,300,34.0478,2.7124,10.7857,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,400,34.0234,1.0724,11.2507,,,,,
105-11,2019-12-16 02:50:00,131.2433,37.5533,0,500,34.0445,0.8467,11.3167,,,,,
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,0,34.2944,11.8992,5.6011,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,10,34.2917,11.8943,5.5883,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,20,34.2926,11.8928,5.5786,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,30,34.2945,11.8921,5.5906,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,50,34.2948,11.8919,5.5964,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,75,34.2969,11.8747,5.5694,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,100,34.298,11.8654,5.5761,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,125,34.2987,11.8434,5.5538,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,150,34.3044,11.7844,5.5603,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,200,34.2341,9.5855,5.4077,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,250,34.1288,6.2782,5.5672,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,300,34.0409,3.1442,5.7191,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,400,34.0242,1.1244,5.4437,,,,,22.5
105-12,2019-02-18 08:14:00,131.5633,37.5533,0,500,34.0468,0.8129,4.7523,,,,,22.5
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,0,33.0861,25.4552,4.759,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,10,33.3174,24.7946,4.7859,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,20,34.4232,18.6741,5.9615,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,30,34.4432,16.9423,5.7886,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,50,34.4353,15.4863,4.3017,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,75,34.293,12.004,5.4796,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,100,34.2694,9.0713,5.2576,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,125,34.143,6.3282,5.6849,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,150,34.0657,3.8718,5.6735,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,200,34.0067,1.647,5.9325,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,250,34.007,1.1261,5.8377,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,300,34.0197,0.9722,5.5955,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,400,34.0352,0.7852,5.0721,,,,,22.0
105-12,2019-08-09 12:04:00,131.5633,37.5533,0,500,34.044,0.6873,4.6978,,,,,22.0
105-13,2019-02-18 10:05:00,131.87,37.5533,0,0,34.2992,12.0876,5.6106,8.05995,0.176895,0.45135,6.14485,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,10,34.2999,12.0865,5.5943,,,,,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,20,34.2989,12.0719,5.5929,8.12815,0.182938,0.454825,6.22639,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,30,34.2971,12.0578,5.5912,,,,,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,50,34.2968,12.0556,5.5857,8.12451,0.17768,0.4471,6.43087,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,75,34.293,12.0348,5.5547,,,,,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,100,34.2842,11.9618,5.5275,8.35526,0.145223,0.456475,6.4759,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,125,34.2845,11.9425,5.5492,,,,,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,150,34.2798,11.86,5.5476,,,,,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,200,34.1993,8.7124,5.6065,,,,,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,250,34.1853,8.1602,5.8045,,,,,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,300,34.0958,4.9856,5.7154,,,,,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,400,34.01,1.2658,5.8316,,,,,21.7
105-13,2019-02-18 10:05:00,131.87,37.5533,0,500,34.0385,0.8885,5.1011,,,,,21.7
105-13,2019-08-09 13:48:00,131.87,37.5533,0,0,33.4583,26.3349,4.6502,3.85001,0.00878,0.026676,0.208523,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,10,33.8694,26.1142,4.6545,,,,,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,20,34.3142,15.2273,6.3081,5.98744,0.0068,0.073711,0.167266,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,30,34.2892,12.4164,6.214,,,,,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,50,34.1867,7.3846,5.6493,11.1789,0.07778,0.790447,10.8341,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,75,34.098,5.0248,5.6699,,,,,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,100,34.0489,3.5377,5.7111,5.95452,0.00934,0.070682,0.061996,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,125,34.0164,2.3187,5.8021,,,,,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,150,34.0086,1.6377,5.7544,,,,,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,200,34.014,1.1034,5.5938,,,,,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,250,34.0277,0.924,5.2088,,,,,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,300,34.0349,0.8242,4.9558,,,,,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,400,34.0439,0.6943,4.6771,,,,,20.0
105-13,2019-08-09 13:48:00,131.87,37.5533,0,500,34.0495,0.5787,4.4741,,,,,20.0
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,0,34.285,12.0567,5.581,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,10,34.2845,12.0237,5.5882,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,20,34.2846,11.9917,5.5965,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,30,34.2859,11.9872,5.582,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,50,34.2858,11.9902,5.5847,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,75,34.2861,11.9898,5.5885,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,100,34.2859,11.9895,5.5758,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,125,34.2856,11.9885,5.57,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,150,34.2847,11.9851,5.5667,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,200,34.2226,9.1978,5.2147,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,250,34.1071,5.6229,5.7373,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,300,34.0304,2.5165,5.7752,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,400,34.0175,1.1287,5.6886,,,,,16.3
105-14,2019-02-18 12:06:00,132.1867,37.5533,0,500,34.0393,0.8497,5.0939,,,,,16.3
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,0,34.032,26.9078,4.6587,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,10,34.0196,26.4759,4.5835,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,20,34.2761,18.019,5.8511,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,30,34.2998,11.3618,6.3137,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,50,34.1378,6.071,5.6661,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,75,34.0608,3.761,5.7462,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,100,34.0146,2.2198,6.0058,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,125,34.0068,1.5497,5.9249,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,150,34.0036,1.1853,5.9244,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,200,34.0093,0.9507,5.8727,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,250,34.0192,0.8714,5.6796,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,300,34.0301,0.8069,5.2538,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,400,34.044,0.6838,4.681,,,,,23.0
105-14,2019-08-09 15:37:00,132.1867,37.5533,0,500,34.0499,0.5807,4.4844,,,,,23.0
106-02,2019-02-15 06:30:00,128.875,37.895,0,0,34.3693,10.8815,5.8207,11.3973,0.274748,0.50023,6.49544,
106-02,2019-02-15 06:30:00,128.875,37.895,0,10,34.3589,10.8694,5.8047,,,,,
106-02,2019-02-15 06:30:00,128.875,37.895,0,20,34.3554,10.8416,5.8208,,,,,
106-02,2019-02-15 06:30:00,128.875,37.895,0,30,34.1883,6.9397,5.0694,,,,,
106-02,2019-02-15 06:30:00,128.875,37.895,0,50,34.0951,4.691,5.8451,,,,,
106-02,2019-02-15 06:30:00,128.875,37.895,0,75,34.0424,3.1609,5.9879,,,,,
106-02,2019-04-17 02:35:00,128.875,37.895,0,0,34.3209,12.8567,6.2365,45.2525,0.009981,2.11318,27.902,
106-02,2019-04-17 02:35:00,128.875,37.895,0,10,34.3188,12.5791,6.3091,,,,,
106-02,2019-04-17 02:35:00,128.875,37.895,0,20,34.2648,10.4973,5.8366,,,,,
106-02,2019-04-17 02:35:00,128.875,37.895,0,30,34.1674,5.1374,5.1793,,,,,
106-02,2019-04-17 02:35:00,128.875,37.895,0,50,34.0548,2.193,5.1508,,,,,
106-02,2019-06-21 14:48:00,128.875,37.895,0,0,33.7348,19.3957,5.3242,,,,,
106-02,2019-06-21 14:48:00,128.875,37.895,0,10,34.0,15.5138,5.655,,,,,
106-02,2019-06-21 14:48:00,128.875,37.895,0,20,34.2349,11.0376,5.6143,,,,,
106-02,2019-06-21 14:48:00,128.875,37.895,0,30,34.2445,8.9088,5.4492,,,,,
106-02,2019-06-21 14:48:00,128.875,37.895,0,50,34.1445,5.2743,4.7763,,,,,
106-02,2019-08-06 13:32:00,128.875,37.895,0,0,33.5993,26.0445,4.637,3.61457,0.017356,0.002672,0.212223,13.0
106-02,2019-08-06 13:32:00,128.875,37.895,0,10,33.8607,16.9582,5.6631,,,,,13.0
106-02,2019-08-06 13:32:00,128.875,37.895,0,20,34.1346,14.9566,5.9588,,,,,13.0
106-02,2019-08-06 13:32:00,128.875,37.895,0,30,34.3147,11.7932,4.6933,,,,,13.0
106-02,2019-08-06 13:32:00,128.875,37.895,0,50,34.1718,7.4229,5.5636,,,,,13.0
106-02,2019-08-06 13:32:00,128.875,37.895,0,75,34.0931,5.5526,5.8273,,,,,13.0
106-02,2019-10-10 16:25:00,128.875,37.895,0,0,31.843,21.4516,5.1314,8.00523,0.4441,0.300529,2.39573,6.0
106-02,2019-10-10 16:25:00,128.875,37.895,0,10,31.8451,21.3098,5.0829,,,,,6.0
106-02,2019-10-10 16:25:00,128.875,37.895,0,20,31.9097,21.1422,4.8633,,,,,6.0
106-02,2019-10-10 16:25:00,128.875,37.895,0,30,33.5014,16.4876,4.4455,,,,,6.0
106-02,2019-10-10 16:25:00,128.875,37.895,0,50,33.9584,12.7404,4.6375,,,,,6.0
106-02,2019-12-25 19:51:00,128.875,37.895,0,0,34.2551,16.1191,7.9889,,,,,
106-02,2019-12-25 19:51:00,128.875,37.895,0,10,34.2555,16.1162,7.9857,,,,,
106-02,2019-12-25 19:51:00,128.875,37.895,0,20,34.2566,16.1179,7.9854,,,,,
106-02,2019-12-25 19:51:00,128.875,37.895,0,30,34.2852,16.0523,7.9942,,,,,
106-02,2019-12-25 19:51:00,128.875,37.895,0,50,34.2956,15.2574,8.1212,,,,,
106-02,2019-12-25 19:51:00,128.875,37.895,0,75,34.2068,7.1978,9.6623,,,,,
106-02,2019-12-25 19:51:00,128.875,37.895,0,100,34.0639,2.1721,10.9303,,,,,
106-02,2019-12-25 19:51:00,128.875,37.895,0,125,34.043,1.8394,11.0297,,,,,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,0,34.3707,10.645,5.827,10.2789,0.276178,0.459156,6.10402,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,10,34.3551,10.6332,5.8115,,,,,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,20,34.3139,9.827,5.7945,12.7537,0.319307,0.640881,8.39858,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,30,34.2111,7.801,5.5887,,,,,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,50,34.109,4.5305,5.6628,17.9957,0.118037,1.05741,14.6157,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,75,34.0351,2.678,5.6751,,,,,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,100,34.0169,2.0583,5.6617,23.2233,0.023667,1.29983,17.5392,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,125,34.007,1.5755,5.7779,,,,,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,150,34.0044,1.1811,5.9282,,,,,
106-03,2019-02-15 05:55:00,128.9533,37.895,0,200,34.0107,0.9695,5.8629,,,,,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,0,34.3134,12.9025,6.1029,1.73086,0.009203,0.103413,0.18449,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,10,34.298,12.7724,6.0851,,,,,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,20,34.3098,12.4616,6.0663,1.43623,0.00871,0.110748,0.124036,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,30,34.2866,9.504,5.4512,,,,,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,50,34.1287,4.3108,5.1951,5.34083,0.162671,0.351684,2.92438,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,75,34.0409,1.5436,5.343,,,,,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,100,34.0248,1.1443,5.412,25.7552,0.101255,1.49802,19.1439,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,125,34.0209,0.9792,5.5807,,,,,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,150,34.0237,0.9227,5.5163,,,,,
106-03,2019-04-17 01:51:00,128.9533,37.895,0,200,34.035,0.8205,5.1549,,,,,
106-03,2019-06-21 14:02:00,128.9533,37.895,0,0,33.6975,19.6425,5.3598,3.02972,0.00913,0.008096,0.120903,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,10,33.9459,15.0575,5.6861,,,,,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,20,34.2452,9.2827,4.9707,25.8774,0.408633,1.23807,16.7166,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,30,34.1955,6.3578,4.871,,,,,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,50,34.0623,2.8735,5.1935,37.1002,0.167296,1.98294,26.3911,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,75,34.0391,2.2287,5.0375,,,,,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,100,34.0306,1.7189,5.0642,45.029,0.128959,2.32911,31.4072,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,125,34.0205,1.4989,5.0949,,,,,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,150,34.0183,1.3167,5.1355,,,,,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,200,34.0173,0.9827,5.3194,,,,,13.9
106-03,2019-06-21 14:02:00,128.9533,37.895,0,250,34.0262,0.8388,5.1748,,,,,13.9
106-03,2019-08-06 12:54:00,128.9533,37.895,0,0,33.6323,27.0618,4.6141,3.69062,0.025666,0.009102,0.03672,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,10,33.8576,18.3347,5.8355,,,,,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,20,34.3213,14.2404,5.9224,14.4638,0.208025,0.480824,6.18445,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,30,34.3157,11.1889,4.561,,,,,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,50,34.1815,7.0264,5.5302,13.5798,0.126216,0.855237,11.8932,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,75,34.0947,4.3454,5.4979,,,,,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,100,34.0407,2.5105,5.3629,23.4725,0.002894,1.34103,18.6723,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,125,34.0016,1.564,5.9509,,,,,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,150,34.0024,1.203,5.9391,,,,,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,200,34.0069,1.0474,5.8388,,,,,15.0
106-03,2019-08-06 12:54:00,128.9533,37.895,0,250,34.0106,0.963,5.7704,,,,,15.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,0,31.7146,21.2955,5.1214,8.33849,0.506,0.2906,2.69143,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,10,31.7118,21.2058,5.0973,,,,,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,20,32.5012,20.1561,4.3283,10.1159,0.8826,0.392371,5.22775,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,30,33.7415,15.6633,4.9034,,,,,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,50,34.0007,11.0328,5.1419,14.4257,0.1374,0.587743,7.42161,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,75,34.1265,6.3048,5.6839,,,,,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,100,34.0366,2.677,6.0752,20.3261,0.0543,1.18791,16.8434,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,125,34.0163,1.9916,6.4806,,,,,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,150,34.0085,1.5574,6.7252,,,,,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,200,34.0122,1.2401,6.444,,,,,6.0
106-03,2019-10-10 15:39:00,128.9533,37.895,0,250,34.0144,1.0494,6.2418,,,,,6.0
106-03,2019-12-25 19:22:00,128.9533,37.895,0,0,34.2304,16.3315,7.9531,,,,,
106-03,2019-12-25 19:22:00,128.9533,37.895,0,10,34.2307,16.3297,7.9534,,,,,
106-03,2019-12-25 19:22:00,128.9533,37.895,0,20,34.238,16.2943,7.9584,,,,,
106-03,2019-12-25 19:22:00,128.9533,37.895,0,30,34.2718,16.1046,7.9868,,,,,
106-03,2019-12-25 19:22:00,128.9533,37.895,0,50,34.3108,15.8157,8.0293,,,,,
106-03,2019-12-25 19:22:00,128.9533,37.895,0,75,34.2944,9.7511,9.1113,,,,,
106-03,2019-12-25 19:22:00,128.9533,37.895,0,100,34.0899,2.9744,10.7109,,,,,
106-03,2019-12-25 19:22:00,128.9533,37.895,0,125,34.0438,1.5384,11.1148,,,,,
106-03,2019-12-25 19:22:00,128.9533,37.895,0,150,34.035,1.343,11.1723,,,,,
106-03,2019-12-25 19:22:00,128.9533,37.895,0,200,34.034,1.1648,11.2242,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,0,34.3818,11.986,5.6429,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,10,34.3888,11.9903,5.679,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,20,34.3854,11.9891,5.6451,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,30,34.3707,11.821,5.6397,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,50,34.3409,11.2535,5.5721,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,75,34.1227,4.2686,5.1208,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,100,34.0341,2.0717,5.5765,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,125,34.0095,1.4883,5.8274,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,150,34.0044,1.1914,5.947,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,200,34.0134,1.0475,5.75,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,250,34.0289,0.9036,5.4672,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,300,34.0366,0.8203,5.2357,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,400,34.0493,0.7325,4.7379,,,,,
106-04,2019-02-15 04:55:00,129.0633,37.895,0,500,34.0554,0.6119,4.4658,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,0,34.346,13.7358,6.2252,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,10,34.344,13.6887,6.1993,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,20,34.3427,13.4765,6.1895,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,30,34.3385,13.263,6.1283,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,50,34.2661,8.8756,5.3137,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,75,34.0874,3.3357,5.4535,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,100,34.0476,1.8747,5.3726,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,125,34.024,1.2031,5.4867,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,150,34.0204,1.0517,5.5423,,,,,
106-04,2019-04-17 00:56:00,129.0633,37.895,0,200,34.0274,0.9073,5.5364,,,,,
