station,date_time,longitude,latitude,bot.depth[m],depth(m),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
315-15,2018-05-10 13:45:00,126.5,32.5,0,0,34.3912,17.3119,4.974,3.536,0.122,0.018,6.188,13.0
315-15,2018-05-10 13:45:00,126.5,32.5,0,10,34.3914,17.3122,4.968,3.764,0.114,0.007,7.016,13.0
315-15,2018-05-10 13:45:00,126.5,32.5,0,20,34.4271,16.9846,4.967,4.069,0.105,0.005,5.572,13.0
315-15,2018-05-10 13:45:00,126.5,32.5,0,30,34.4266,16.8572,5.002,4.095,0.124,0.008,7.041,13.0
315-15,2018-05-10 13:45:00,126.5,32.5,0,50,34.4435,16.0333,4.965,5.329,0.14,0.083,4.235,13.0
315-15,2018-05-10 13:45:00,126.5,32.5,0,75,34.3979,13.6698,4.588,8.996,0.041,0.414,8.106,13.0
315-15,2018-08-06 19:41:00,126.5,32.5,0,0,32.021,28.7067,4.354,7.107,0.003,0.013,1.13,
315-15,2018-08-06 19:41:00,126.5,32.5,0,10,31.9402,27.4233,4.397,7.356,0.011,0.019,1.696,
315-15,2018-08-06 19:41:00,126.5,32.5,0,20,33.0362,16.1831,5.543,8.456,0.205,0.051,10.334,
315-15,2018-08-06 19:41:00,126.5,32.5,0,30,33.7377,16.8055,3.978,11.155,0.356,0.561,15.371,
315-15,2018-08-06 19:41:00,126.5,32.5,0,50,34.1031,16.5509,3.719,12.031,0.108,0.624,15.849,
315-15,2018-08-06 19:41:00,126.5,32.5,0,75,34.1577,13.5342,3.914,13.783,0.109,0.785,16.4,
315-15,2018-08-06 19:41:00,126.5,32.5,0,100,34.1452,13.5289,3.852,13.42,0.081,0.809,15.348,
315-15,2018-11-16 09:53:00,126.5,32.5,0,0,34.1326,22.1077,4.277,3.056,0.481,0.16,5.024,15.0
315-15,2018-11-16 09:53:00,126.5,32.5,0,10,34.1344,22.1212,4.266,3.272,0.471,0.155,4.999,15.0
315-15,2018-11-16 09:53:00,126.5,32.5,0,20,34.1352,22.1229,4.263,3.212,0.491,0.14,3.647,15.0
315-15,2018-11-16 09:53:00,126.5,32.5,0,30,34.1325,22.1158,4.278,3.17,0.515,0.129,4.658,15.0
315-15,2018-11-16 09:53:00,126.5,32.5,0,50,34.1346,22.1245,4.266,3.151,0.505,0.112,4.004,15.0
315-15,2018-11-16 09:53:00,126.5,32.5,0,75,34.1637,22.0475,4.19,3.132,0.509,0.106,4.989,15.0
315-15,2018-11-16 09:53:00,126.5,32.5,0,100,34.5674,15.8423,2.999,21.158,0.039,1.016,16.163,15.0
315-16,2018-02-02 03:54:00,126.2,32.5,0,0,34.4191,15.2552,4.873,7.778,0.001,0.254,6.209,
315-16,2018-02-02 03:54:00,126.2,32.5,0,10,34.3947,15.2201,4.864,,,,,
315-16,2018-02-02 03:54:00,126.2,32.5,0,20,34.395,15.2136,4.858,,,,,
315-16,2018-02-02 03:54:00,126.2,32.5,0,30,34.3947,15.2279,4.857,,,,,
315-16,2018-02-02 03:54:00,126.2,32.5,0,50,34.3954,15.2352,4.877,,,,,
315-16,2018-05-10 12:05:00,126.2,32.5,0,0,34.3271,17.3684,4.952,3.11,0.026,0.01,6.243,14.0
315-16,2018-05-10 12:05:00,126.2,32.5,0,10,34.3284,17.3235,4.965,,,,,14.0
315-16,2018-05-10 12:05:00,126.2,32.5,0,20,34.3312,17.2544,4.97,,,,,14.0
315-16,2018-05-10 12:05:00,126.2,32.5,0,30,34.4595,16.7493,5.02,,,,,14.0
315-16,2018-05-10 12:05:00,126.2,32.5,0,50,34.4592,16.2803,4.921,,,,,14.0
315-16,2018-05-10 12:05:00,126.2,32.5,0,75,34.4103,13.6894,4.543,,,,,14.0
315-16,2018-08-06 22:00:00,126.2,32.5,0,0,31.9918,28.6914,4.3,7.469,0.004,0.073,1.315,
315-16,2018-08-06 22:00:00,126.2,32.5,0,10,32.0279,28.2017,4.327,,,,,
315-16,2018-08-06 22:00:00,126.2,32.5,0,20,32.1368,27.0608,4.423,,,,,
315-16,2018-08-06 22:00:00,126.2,32.5,0,30,33.6991,16.2111,5.445,,,,,
315-16,2018-08-06 22:00:00,126.2,32.5,0,50,34.0747,13.3701,4.331,,,,,
315-16,2018-08-06 22:00:00,126.2,32.5,0,75,34.0882,13.2551,4.035,,,,,
315-16,2018-11-16 08:15:00,126.2,32.5,0,0,34.0127,21.4542,4.28,5.739,0.903,0.249,5.246,16.0
315-16,2018-11-16 08:15:00,126.2,32.5,0,10,34.013,21.4445,4.282,,,,,16.0
315-16,2018-11-16 08:15:00,126.2,32.5,0,20,34.0133,21.4539,4.279,,,,,16.0
315-16,2018-11-16 08:15:00,126.2,32.5,0,30,34.014,21.4596,4.283,,,,,16.0
315-16,2018-11-16 08:15:00,126.2,32.5,0,50,34.0137,21.4712,4.262,,,,,16.0
315-16,2018-11-16 08:15:00,126.2,32.5,0,75,34.3222,20.8295,4.029,,,,,16.0
315-17,2018-02-02 01:25:00,125.885,32.5,0,0,34.4512,15.1862,4.87,7.525,0.028,0.271,6.728,
315-17,2018-02-02 01:25:00,125.885,32.5,0,10,34.4525,15.1885,4.864,3.192,0.011,0.116,2.348,
315-17,2018-02-02 01:25:00,125.885,32.5,0,20,34.4534,15.2149,4.868,7.708,0.02,0.232,7.167,
315-17,2018-02-02 01:25:00,125.885,32.5,0,30,34.4504,15.2058,4.865,7.484,0.018,0.233,6.813,
315-17,2018-02-02 01:25:00,125.885,32.5,0,50,34.4571,15.2354,4.851,7.802,0.011,0.252,6.868,
315-17,2018-02-02 01:25:00,125.885,32.5,0,75,34.4557,15.2265,4.855,3.53,0.011,0.142,2.927,
315-17,2018-05-05 22:14:00,125.885,32.5,0,0,34.2814,16.5854,5.092,5.096,0.01,0.007,4.546,
315-17,2018-05-05 22:14:00,125.885,32.5,0,10,34.2816,16.5839,5.087,5.179,0.04,0.026,6.165,
315-17,2018-05-05 22:14:00,125.885,32.5,0,20,34.2828,16.5788,5.079,4.702,0.022,0.006,5.773,
315-17,2018-05-05 22:14:00,125.885,32.5,0,30,34.3802,16.1532,5.127,4.479,0.03,0.005,5.118,
315-17,2018-05-05 22:14:00,125.885,32.5,0,50,34.371,14.375,4.682,8.615,0.083,0.427,9.95,
315-17,2018-05-05 22:14:00,125.885,32.5,0,75,34.3905,14.0925,4.402,7.28,0.096,0.323,7.097,
315-17,2018-08-06 23:40:00,125.885,32.5,0,0,31.8161,28.6591,4.028,7.621,0.004,0.062,2.45,
315-17,2018-08-06 23:40:00,125.885,32.5,0,10,31.8126,28.5876,4.338,8.188,0.007,0.059,2.081,
315-17,2018-08-06 23:40:00,125.885,32.5,0,20,32.3631,25.3459,4.341,7.405,0.012,0.072,1.77,
315-17,2018-08-06 23:40:00,125.885,32.5,0,30,33.6029,15.1529,4.531,9.48,0.627,0.197,4.516,
315-17,2018-08-06 23:40:00,125.885,32.5,0,50,34.2345,14.0579,4.848,10.617,0.005,0.706,9.828,
315-17,2018-08-06 23:40:00,125.885,32.5,0,75,34.2404,14.0494,4.072,11.054,0.014,0.721,9.861,
315-17,2018-11-16 06:07:00,125.885,32.5,0,0,33.4746,20.3246,2.647,7.94,0.546,0.3,6.962,
315-17,2018-11-16 06:07:00,125.885,32.5,0,10,33.4823,20.3313,4.445,7.185,0.505,0.263,7.748,
315-17,2018-11-16 06:07:00,125.885,32.5,0,20,33.4952,20.3584,4.388,6.891,0.49,0.257,6.73,
315-17,2018-11-16 06:07:00,125.885,32.5,0,30,33.495,20.3589,4.405,7.019,0.494,0.26,6.578,
315-17,2018-11-16 06:07:00,125.885,32.5,0,50,33.4985,20.3691,4.434,7.857,0.555,0.299,6.462,
315-17,2018-11-16 06:07:00,125.885,32.5,0,75,34.5609,17.7313,4.442,22.46,0.04,1.052,17.399,
315-18,2018-02-01 23:33:00,125.5867,32.5,0,0,34.4602,14.594,4.976,7.235,0.009,0.199,5.916,
315-18,2018-02-01 23:33:00,125.5867,32.5,0,10,34.4321,14.6043,4.969,,,,,
315-18,2018-02-01 23:33:00,125.5867,32.5,0,20,34.4323,14.6068,4.974,,,,,
315-18,2018-02-01 23:33:00,125.5867,32.5,0,30,34.4323,14.6177,4.972,,,,,
315-18,2018-02-01 23:33:00,125.5867,32.5,0,50,34.433,14.6167,4.962,,,,,
315-18,2018-05-05 20:41:00,125.5867,32.5,0,0,33.1852,14.1163,5.766,6.695,0.03,0.008,5.735,
315-18,2018-05-05 20:41:00,125.5867,32.5,0,10,33.2042,14.1301,5.756,,,,,
315-18,2018-05-05 20:41:00,125.5867,32.5,0,20,33.3865,13.1922,5.889,,,,,
315-18,2018-05-05 20:41:00,125.5867,32.5,0,30,33.5931,12.3332,5.617,,,,,
315-18,2018-05-05 20:41:00,125.5867,32.5,0,50,33.4583,10.704,5.137,,,,,
315-18,2018-08-08 23:35:00,125.5867,32.5,0,0,30.8923,29.12,3.994,4.556,0.003,0.076,2.03,
315-18,2018-08-08 23:35:00,125.5867,32.5,0,10,30.8904,29.1269,4.571,,,,,
315-18,2018-08-08 23:35:00,125.5867,32.5,0,20,31.1524,24.4376,4.568,,,,,
315-18,2018-08-08 23:35:00,125.5867,32.5,0,30,33.3087,13.4741,4.818,,,,,
315-18,2018-08-08 23:35:00,125.5867,32.5,0,50,33.5814,12.3449,4.707,,,,,
315-18,2018-11-16 04:23:00,125.5867,32.5,0,0,32.826,18.8665,2.42,8.71,0.305,0.252,6.425,
315-18,2018-11-16 04:23:00,125.5867,32.5,0,10,32.8445,18.9176,4.666,,,,,
315-18,2018-11-16 04:23:00,125.5867,32.5,0,20,33.5377,20.511,4.649,,,,,
315-18,2018-11-16 04:23:00,125.5867,32.5,0,30,33.5663,20.5756,4.373,,,,,
315-18,2018-11-16 04:23:00,125.5867,32.5,0,50,33.8905,19.7671,4.314,,,,,
315-19,2018-02-01 21:00:00,125.2867,32.5,0,0,34.2883,13.0157,5.121,8.462,0.003,0.255,6.74,
315-19,2018-02-01 21:00:00,125.2867,32.5,0,10,34.2825,13.0129,5.119,8.541,0.003,0.245,6.563,
315-19,2018-02-01 21:00:00,125.2867,32.5,0,20,34.2879,13.0461,5.106,8.569,0.005,0.224,6.527,
315-19,2018-02-01 21:00:00,125.2867,32.5,0,30,34.2897,13.0529,5.116,8.585,0.002,0.217,6.513,
315-19,2018-02-01 21:00:00,125.2867,32.5,0,50,34.273,12.9675,5.117,9.275,0.017,0.266,6.758,
315-19,2018-05-05 18:50:00,125.2867,32.5,0,0,32.863,13.8393,6.226,10.299,0.028,0.003,5.671,5.0
315-19,2018-05-05 18:50:00,125.2867,32.5,0,10,32.8825,13.869,6.198,9.725,0.044,0.005,5.062,5.0
315-19,2018-05-05 18:50:00,125.2867,32.5,0,20,32.8281,12.5165,6.133,9.818,0.285,0.072,7.296,5.0
315-19,2018-05-05 18:50:00,125.2867,32.5,0,30,33.1801,10.6831,5.465,10.811,0.289,0.376,12.207,5.0
315-19,2018-05-05 18:50:00,125.2867,32.5,0,50,33.2626,10.1644,5.223,12.29,0.267,0.522,13.742,5.0
315-19,2018-08-09 01:04:00,125.2867,32.5,0,0,30.8491,28.812,3.975,5.997,0.11,0.079,1.713,
315-19,2018-08-09 01:04:00,125.2867,32.5,0,10,30.8159,27.4307,4.68,5.904,0.194,0.06,1.494,
315-19,2018-08-09 01:04:00,125.2867,32.5,0,20,31.1364,22.4889,5.218,11.743,1.108,0.084,6.885,
315-19,2018-08-09 01:04:00,125.2867,32.5,0,30,32.9052,13.6889,3.056,11.076,1.16,0.095,7.911,
315-19,2018-08-09 01:04:00,125.2867,32.5,0,50,33.134,11.8457,4.053,11.139,0.017,0.687,10.332,
315-19,2018-11-16 02:12:00,125.2867,32.5,0,0,32.4162,18.2416,2.087,9.412,0.342,0.272,7.975,
315-19,2018-11-16 02:12:00,125.2867,32.5,0,10,32.415,18.2369,4.695,8.728,0.305,0.259,7.966,
315-19,2018-11-16 02:12:00,125.2867,32.5,0,20,32.4145,18.2421,4.705,8.617,0.313,0.251,6.985,
315-19,2018-11-16 02:12:00,125.2867,32.5,0,30,32.4204,18.2637,4.715,9.008,0.326,0.268,8.305,
315-19,2018-11-16 02:12:00,125.2867,32.5,0,50,32.419,18.2542,4.688,9.592,0.326,0.321,9.555,
315-20,2018-02-01 19:12:00,125.0,32.5,0,0,33.8517,11.4514,5.295,7.355,0.047,0.24,6.56,
315-20,2018-02-01 19:12:00,125.0,32.5,0,10,33.8541,11.4573,5.322,,,,,
315-20,2018-02-01 19:12:00,125.0,32.5,0,20,33.8615,11.496,5.308,,,,,
315-20,2018-02-01 19:12:00,125.0,32.5,0,30,33.8681,11.5252,5.312,,,,,
315-20,2018-02-01 19:12:00,125.0,32.5,0,50,33.8656,11.5232,5.306,,,,,
315-20,2018-05-05 17:26:00,125.0,32.5,0,0,32.7429,13.4973,6.128,10.088,0.077,0.012,5.588,5.0
315-20,2018-05-05 17:26:00,125.0,32.5,0,10,32.7432,13.4936,6.117,,,,,5.0
315-20,2018-05-05 17:26:00,125.0,32.5,0,20,32.7802,11.4017,5.739,,,,,5.0
315-20,2018-05-05 17:26:00,125.0,32.5,0,30,32.8218,10.8498,5.492,,,,,5.0
315-20,2018-08-09 03:37:00,125.0,32.5,0,0,30.6759,28.8836,4.091,5.88,0.281,0.039,9.616,
315-20,2018-08-09 03:37:00,125.0,32.5,0,10,30.7794,27.7809,4.501,,,,,
315-20,2018-08-09 03:37:00,125.0,32.5,0,20,31.2932,25.152,5.016,,,,,
315-20,2018-08-09 03:37:00,125.0,32.5,0,30,31.8853,17.6334,3.683,,,,,
315-20,2018-08-09 03:37:00,125.0,32.5,0,50,32.8786,12.4251,3.371,,,,,
315-20,2018-11-16 00:40:00,125.0,32.5,0,0,32.2951,18.7628,4.677,12.706,0.073,0.493,11.525,
315-20,2018-11-16 00:40:00,125.0,32.5,0,10,32.2948,18.7647,4.57,,,,,
315-20,2018-11-16 00:40:00,125.0,32.5,0,20,32.2982,18.773,4.582,,,,,
315-20,2018-11-16 00:40:00,125.0,32.5,0,30,32.2969,18.7398,4.563,,,,,
315-20,2018-11-16 00:40:00,125.0,32.5,0,50,32.2929,18.5034,4.557,,,,,
315-21,2018-02-01 16:23:00,124.5,32.5,0,0,33.156,9.8671,5.593,11.854,0.001,0.429,10.394,
315-21,2018-02-01 16:23:00,124.5,32.5,0,10,33.1551,9.8662,5.61,9.238,0.013,0.372,6.762,
315-21,2018-02-01 16:23:00,124.5,32.5,0,20,33.1692,9.8797,5.563,11.668,0.003,0.401,10.072,
315-21,2018-02-01 16:23:00,124.5,32.5,0,30,33.1826,9.8986,5.556,11.676,0.013,0.4,8.583,
315-21,2018-05-05 15:02:00,124.5,32.5,0,0,32.4145,13.4399,5.847,10.541,0.206,0.074,7.145,4.0
315-21,2018-05-05 15:02:00,124.5,32.5,0,10,32.4133,13.4428,5.82,10.561,0.189,0.076,6.983,4.0
315-21,2018-05-05 15:02:00,124.5,32.5,0,20,32.4409,11.1506,5.641,11.353,0.375,0.344,12.1,4.0
315-21,2018-05-05 15:02:00,124.5,32.5,0,30,32.3952,10.9079,5.548,10.741,0.347,0.345,12.164,4.0
315-21,2018-08-09 05:50:00,124.5,32.5,0,0,31.4501,28.4091,3.938,6.186,0.046,0.024,0.832,
315-21,2018-08-09 05:50:00,124.5,32.5,0,10,31.7062,28.2175,5.1,4.71,0.054,0.03,1.276,
315-21,2018-08-09 05:50:00,124.5,32.5,0,20,31.7981,24.7027,5.133,11.664,1.607,0.042,5.816,
315-21,2018-08-09 05:50:00,124.5,32.5,0,30,31.8934,19.9799,2.077,13.929,0.41,0.284,14.843,
315-21,2018-11-15 21:45:00,124.5,32.5,0,0,32.6246,19.749,4.553,14.584,0.081,0.627,12.625,
315-21,2018-11-15 21:45:00,124.5,32.5,0,10,32.6246,19.7473,4.555,14.184,0.08,0.618,13.249,
315-21,2018-11-15 21:45:00,124.5,32.5,0,20,32.6245,19.7506,4.542,14.276,0.082,0.642,11.766,
315-21,2018-11-15 21:45:00,124.5,32.5,0,30,32.6254,19.7555,4.541,13.197,0.078,0.565,12.864,
315-22,2018-02-01 14:29:00,124.0,32.5,0,0,33.0061,9.44,5.662,6.836,0.04,0.293,5.886,
315-22,2018-02-01 14:29:00,124.0,32.5,0,10,33.0054,9.4347,5.671,10.644,0.013,0.392,9.512,
315-22,2018-02-01 14:29:00,124.0,32.5,0,20,33.0055,9.4181,5.661,12.309,0.009,0.443,10.748,
315-22,2018-02-01 14:29:00,124.0,32.5,0,30,33.011,9.4114,5.647,9.632,0.017,0.321,8.981,
315-22,2018-05-05 13:00:00,124.0,32.5,0,0,32.0128,13.0823,6.134,11.342,0.205,0.073,10.327,3.0
315-22,2018-05-05 13:00:00,124.0,32.5,0,10,32.0144,13.0672,6.129,11.525,0.235,0.112,9.569,3.0
315-22,2018-05-05 13:00:00,124.0,32.5,0,20,32.4137,11.6218,5.686,11.699,0.48,0.322,12.003,3.0
315-22,2018-05-05 13:00:00,124.0,32.5,0,30,32.4009,11.5614,5.645,11.987,0.489,0.358,11.693,3.0
315-22,2018-08-09 08:27:00,124.0,32.5,0,0,32.2439,28.8756,2.689,4.47,0.016,0.027,1.765,
315-22,2018-08-09 08:27:00,124.0,32.5,0,10,32.2399,27.7558,5.668,4.385,0.028,0.012,1.793,
315-22,2018-08-09 08:27:00,124.0,32.5,0,20,32.025,25.6255,6.215,11.361,1.185,0.101,6.478,
315-22,2018-08-09 08:27:00,124.0,32.5,0,30,31.7926,23.9213,3.826,14.22,0.623,0.201,9.343,
315-22,2018-11-15 19:04:00,124.0,32.5,0,0,32.5937,19.6805,4.55,14.944,0.08,0.634,13.341,
315-22,2018-11-15 19:04:00,124.0,32.5,0,10,32.5942,19.6715,4.577,15.849,0.086,0.69,14.488,
315-22,2018-11-15 19:04:00,124.0,32.5,0,20,32.5938,19.6843,4.578,15.841,0.074,0.697,14.448,
315-22,2018-11-15 19:04:00,124.0,32.5,0,30,32.5937,19.6874,4.57,16.402,0.088,0.735,14.348,
316-12,2018-02-09 13:04:00,127.37,32.0,0,0,34.6982,17.6059,4.59,2.317,0.113,0.037,2.139,19.0
316-12,2018-02-09 13:04:00,127.37,32.0,0,10,34.6992,17.6018,4.606,2.673,0.099,0.034,2.466,19.0
316-12,2018-02-09 13:04:00,127.37,32.0,0,20,34.6964,17.5794,4.591,4.855,0.182,0.086,4.6,19.0
316-12,2018-02-09 13:04:00,127.37,32.0,0,30,34.6974,17.5774,4.599,4.139,0.155,0.045,3.888,19.0
316-12,2018-02-09 13:04:00,127.37,32.0,0,50,34.6911,17.5342,4.578,4.851,0.182,0.065,4.161,19.0
316-12,2018-02-09 13:04:00,127.37,32.0,0,75,34.6583,17.0744,4.383,7.137,0.192,0.211,6.161,19.0
316-12,2018-02-09 13:04:00,127.37,32.0,0,100,34.5809,16.3432,3.877,9.668,0.032,0.446,7.994,19.0
316-12,2018-05-04 13:35:00,127.37,32.0,0,0,34.0619,17.4025,5.151,4.407,0.038,0.015,3.676,12.0
316-12,2018-05-04 13:35:00,127.37,32.0,0,10,34.0439,17.184,5.187,4.007,0.045,0.013,2.58,12.0
316-12,2018-05-04 13:35:00,127.37,32.0,0,20,33.9738,16.7583,5.289,4.57,0.084,0.016,2.564,12.0
316-12,2018-05-04 13:35:00,127.37,32.0,0,30,34.1278,16.9343,5.044,4.942,0.137,0.033,2.547,12.0
316-12,2018-05-04 13:35:00,127.37,32.0,0,50,34.342,14.811,4.892,6.354,0.157,0.266,6.416,12.0
316-12,2018-05-04 13:35:00,127.37,32.0,0,75,34.4642,14.3052,4.69,7.411,0.106,0.35,6.833,12.0
316-12,2018-05-04 13:35:00,127.37,32.0,0,100,34.4403,13.3504,4.665,8.865,0.136,0.435,7.499,12.0
316-12,2018-08-06 09:49:00,127.37,32.0,0,0,32.3935,26.4902,2.841,6.339,0.023,0.014,1.263,14.0
316-12,2018-08-06 09:49:00,127.37,32.0,0,10,32.595,26.258,4.382,6.103,0.027,0.029,2.023,14.0
316-12,2018-08-06 09:49:00,127.37,32.0,0,20,32.1652,23.2979,4.508,7.846,0.23,0.03,3.524,14.0
316-12,2018-08-06 09:49:00,127.37,32.0,0,30,32.4047,17.4522,4.51,11.098,0.478,0.148,8.584,14.0
316-12,2018-08-06 09:49:00,127.37,32.0,0,50,33.151,15.665,4.646,12.517,0.039,0.713,13.691,14.0
316-12,2018-08-06 09:49:00,127.37,32.0,0,75,33.5369,14.5035,3.392,14.34,0.028,0.876,13.542,14.0
316-12,2018-08-06 09:49:00,127.37,32.0,0,100,34.3656,14.5778,3.354,16.906,0.049,1.033,13.511,14.0
316-12,2018-11-14 22:40:00,127.37,32.0,0,0,34.1955,23.1361,4.553,2.211,0.07,0.113,3.59,
316-12,2018-11-14 22:40:00,127.37,32.0,0,10,34.1957,23.1385,4.285,2.145,0.072,0.097,2.502,
316-12,2018-11-14 22:40:00,127.37,32.0,0,20,34.1956,23.1526,4.273,2.447,0.089,0.114,3.306,
316-12,2018-11-14 22:40:00,127.37,32.0,0,30,34.1958,23.1519,4.268,2.076,0.068,0.114,2.511,
316-12,2018-11-14 22:40:00,127.37,32.0,0,50,34.1965,23.1523,4.274,2.053,0.074,0.114,2.635,
316-12,2018-11-14 22:40:00,127.37,32.0,0,75,34.5515,19.5126,4.255,9.714,0.057,0.611,10.681,
316-12,2018-11-14 22:40:00,127.37,32.0,0,100,34.6095,16.9104,3.302,12.632,0.057,0.763,11.501,
316-12,2018-11-14 22:40:00,127.37,32.0,0,125,34.6023,16.5804,3.348,13.767,0.066,0.811,12.356,
316-13,2018-02-09 11:04:00,127.0683,32.0,0,0,34.6324,17.2842,4.636,5.306,0.142,0.071,4.682,17.0
316-13,2018-02-09 11:04:00,127.0683,32.0,0,10,34.6305,17.2762,4.637,5.02,0.133,0.083,4.452,17.0
316-13,2018-02-09 11:04:00,127.0683,32.0,0,20,34.6266,17.2578,4.647,4.657,0.117,0.094,4.012,17.0
316-13,2018-02-09 11:04:00,127.0683,32.0,0,30,34.6289,17.2644,4.637,3.418,0.091,0.057,2.903,17.0
316-13,2018-02-09 11:04:00,127.0683,32.0,0,50,34.5835,17.0801,4.6,4.354,0.052,0.13,3.732,17.0
316-13,2018-02-09 11:04:00,127.0683,32.0,0,75,34.5827,16.9537,4.585,3.038,0.089,0.094,2.577,17.0
316-13,2018-02-09 11:04:00,127.0683,32.0,0,100,34.5055,16.5062,4.5,5.886,0.08,0.193,4.823,17.0
316-13,2018-05-04 15:15:00,127.0683,32.0,0,0,33.9837,17.5335,5.148,5.437,0.085,0.046,2.644,10.0
316-13,2018-05-04 15:15:00,127.0683,32.0,0,10,33.9866,17.3825,5.203,5.312,0.071,0.018,2.255,10.0
316-13,2018-05-04 15:15:00,127.0683,32.0,0,20,34.0056,17.1668,5.15,5.959,0.238,0.009,3.436,10.0
316-13,2018-05-04 15:15:00,127.0683,32.0,0,30,34.2,16.3543,4.847,6.816,0.248,0.17,5.759,10.0
316-13,2018-05-04 15:15:00,127.0683,32.0,0,50,34.3672,14.9938,4.725,7.595,0.165,0.265,7.146,10.0
316-13,2018-05-04 15:15:00,127.0683,32.0,0,75,34.5386,14.6628,3.828,16.505,0.055,0.683,11.02,10.0
316-13,2018-05-04 15:15:00,127.0683,32.0,0,100,34.458,13.4011,4.439,11.465,0.089,0.47,12.563,10.0
316-13,2018-08-06 07:29:00,127.0683,32.0,0,0,31.8673,27.377,3.486,6.929,0.045,0.093,1.55,15.0
316-13,2018-08-06 07:29:00,127.0683,32.0,0,10,32.18,26.4452,4.415,5.168,0.039,0.091,1.999,15.0
316-13,2018-08-06 07:29:00,127.0683,32.0,0,20,31.8928,24.8486,4.527,8.105,0.269,0.142,5.392,15.0
316-13,2018-08-06 07:29:00,127.0683,32.0,0,30,31.9503,15.9309,4.477,13.239,0.125,0.601,17.394,15.0
316-13,2018-08-06 07:29:00,127.0683,32.0,0,50,32.7867,13.8416,3.529,13.292,0.096,0.804,16.88,15.0
316-13,2018-08-06 07:29:00,127.0683,32.0,0,75,33.4907,12.6203,3.484,13.794,0.092,0.903,15.689,15.0
316-13,2018-08-06 07:29:00,127.0683,32.0,0,100,33.8676,13.0524,3.896,14.482,0.116,0.902,16.563,15.0
316-13,2018-11-15 00:29:00,127.0683,32.0,0,0,34.1396,22.9071,3.344,2.53,0.178,0.135,4.291,
316-13,2018-11-15 00:29:00,127.0683,32.0,0,10,34.1391,22.9179,4.309,2.532,0.182,0.117,3.75,
316-13,2018-11-15 00:29:00,127.0683,32.0,0,20,34.1395,22.9211,4.295,2.455,0.181,0.119,2.945,
316-13,2018-11-15 00:29:00,127.0683,32.0,0,30,34.1398,22.9196,4.309,2.42,0.175,0.093,5.091,
316-13,2018-11-15 00:29:00,127.0683,32.0,0,50,34.14,22.9218,4.301,2.349,0.172,0.079,3.397,
316-13,2018-11-15 00:29:00,127.0683,32.0,0,75,34.1404,22.9217,4.298,2.643,0.178,0.082,3.082,
316-13,2018-11-15 00:29:00,127.0683,32.0,0,100,34.5904,16.3107,4.281,16.204,0.066,0.853,13.769,
316-14,2018-02-09 09:20:00,126.7683,32.0,0,0,34.5343,16.2467,4.722,6.481,0.177,0.185,4.896,12.0
316-14,2018-02-09 09:20:00,126.7683,32.0,0,10,34.5346,16.2486,4.715,,,,,12.0
316-14,2018-02-09 09:20:00,126.7683,32.0,0,20,34.5348,16.2464,4.728,,,,,12.0
316-14,2018-02-09 09:20:00,126.7683,32.0,0,30,34.5354,16.2439,4.705,,,,,12.0
316-14,2018-02-09 09:20:00,126.7683,32.0,0,50,34.5349,16.2492,4.72,,,,,12.0
316-14,2018-02-09 09:20:00,126.7683,32.0,0,75,34.5411,16.1706,4.741,,,,,12.0
316-14,2018-02-09 09:20:00,126.7683,32.0,0,100,34.5421,16.1368,4.757,,,,,12.0
316-14,2018-05-04 18:15:00,126.7683,32.0,0,0,34.3312,18.4254,4.961,1.179,0.054,0.02,6.227,9.0
316-14,2018-05-04 18:15:00,126.7683,32.0,0,10,34.324,18.2678,4.986,,,,,9.0
316-14,2018-05-04 18:15:00,126.7683,32.0,0,20,34.3232,18.0672,4.999,,,,,9.0
316-14,2018-05-04 18:15:00,126.7683,32.0,0,30,34.327,17.8599,4.989,,,,,9.0
316-14,2018-05-04 18:15:00,126.7683,32.0,0,50,34.3715,15.4779,4.823,,,,,9.0
316-14,2018-05-04 18:15:00,126.7683,32.0,0,75,34.4831,14.7623,4.781,,,,,9.0
316-14,2018-08-06 05:45:00,126.7683,32.0,0,0,31.9215,28.621,3.891,7.659,0.016,0.101,2.012,
316-14,2018-08-06 05:45:00,126.7683,32.0,0,10,31.8868,27.9078,4.311,,,,,
316-14,2018-08-06 05:45:00,126.7683,32.0,0,20,31.9596,26.7501,4.323,,,,,
316-14,2018-08-06 05:45:00,126.7683,32.0,0,30,33.4473,15.9166,4.421,,,,,
316-14,2018-08-06 05:45:00,126.7683,32.0,0,50,33.6674,12.4501,5.758,,,,,
316-14,2018-08-06 05:45:00,126.7683,32.0,0,75,33.9984,13.0027,4.268,,,,,
316-14,2018-08-06 05:45:00,126.7683,32.0,0,100,34.0085,12.9604,4.057,,,,,
316-14,2018-11-15 03:00:00,126.7683,32.0,0,0,34.1438,22.7526,3.176,2.092,0.21,0.057,3.864,
316-14,2018-11-15 03:00:00,126.7683,32.0,0,10,34.144,22.7538,4.284,,,,,
316-14,2018-11-15 03:00:00,126.7683,32.0,0,20,34.1439,22.7659,4.286,,,,,
316-14,2018-11-15 03:00:00,126.7683,32.0,0,30,34.1442,22.7657,4.294,,,,,
316-14,2018-11-15 03:00:00,126.7683,32.0,0,50,34.1486,22.5735,4.307,,,,,
