"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc"
"해양환경측정망","군산연안9_연안","1999-02-01 00:00:00","126.45","35.97916667","0","0","표층","32.03","1","5","1","3.9","1","14.5","2","12.22","1","8.07","2","6","2","14","1","217","1","1.5","2","322","2","1.12","2","99","2","",""
"해양환경측정망","군산연안9_연안","1999-02-01 00:00:00","126.45","35.97916667","0","12.5","저층","31.82","1","4.9","1","","","","","12.62","1","8.06","2","8","2","8","1","132","1","","","148","2","1.21","2","8","2","",""
"해양환경측정망","군산연안9_연안","1999-05-01 00:00:00","126.45","35.97916667","0","0","표층","29.57","1","16.1","1","3.9","1","19.3","2","10","1","8.09","2","6","2","6","1","73","1","3","2","127","2","1.61","2","48","2","",""
"해양환경측정망","군산연안9_연안","1999-05-01 00:00:00","126.45","35.97916667","0","18.6","저층","30.55","1","14.3","1","","","","","9.91","1","8.09","2","3","2","6","1","19","1","","","168","2","1.26","2","147","2","",""
"해양환경측정망","군산연안9_연안","1999-08-01 00:00:00","126.45","35.97916667","0","0","표층","22.2","1","24.8","1","","","25.2","2","7.08","1","7.68","2","33.6","2","20.8","1","327.3","1","1","2","394.9","2","1.18","2","34","2","",""
"해양환경측정망","군산연안9_연안","1999-08-01 00:00:00","126.45","35.97916667","0","13.4","저층","30.3","1","23.3","1","","","","","7.31","1","7.87","2","14.4","2","33","1","71.6","1","","","163.9","2","1.12","2","77.9","2","",""
"해양환경측정망","군산연안9_연안","1999-11-01 00:00:00","126.45","35.97916667","0","0","표층","17.29","1","15.8","1","","","30.2","2","9.2","1","7.92","2","6.3","2","10.5","1","41.2","1","2.5","2","91.5","2","0.79","2","44","2","",""
"해양환경측정망","군산연안9_연안","1999-11-01 00:00:00","126.45","35.97916667","0","13","저층","30.28","1","16.2","1","","","","","7.5","1","8","2","3.9","2","11.1","1","51.4","1","","","55.2","2","0.87","2","0","2","",""
"해양환경측정망","기장연안1_연안","1999-02-01 00:00:00","129.2802778","35.28333333","0","0","표층","34.58","1","12.5","1","","","4.2","2","9.08","1","8.319","2","7","2","26","1","172","1","2","2","803","2","0.76","2","624","2","",""
"해양환경측정망","기장연안1_연안","1999-02-01 00:00:00","129.2802778","35.28333333","0","28","저층","34.55","1","12.5","1","","","","","8.19","1","8.388","2","8","2","28","1","72","1","","","982","2","0.96","2","902","2","",""
"해양환경측정망","기장연안1_연안","1999-05-01 00:00:00","129.2802778","35.28333333","0","0","표층","34.51","1","14.93","1","","","3.6","2","8.43","1","8.185","2","3","2","8","1","5","1","2.3","2","43","2","1.8","2","35","2","",""
"해양환경측정망","기장연안1_연안","1999-05-01 00:00:00","129.2802778","35.28333333","0","28.5","저층","34.52","1","13.42","1","","","","","7.32","1","8.008","2","7","2","12","1","120","1","","","157","2","0.96","2","30","2","",""
"해양환경측정망","기장연안1_연안","1999-08-01 00:00:00","129.2802778","35.28333333","0","0","표층","31.6959","1","25.32","1","","","0.2","2","9.25","1","8.32","2","2","2","6","1","50","1","6.2","2","70","2","0.87","2","18","2","",""
"해양환경측정망","기장연안1_연안","1999-08-01 00:00:00","129.2802778","35.28333333","0","26","저층","33.5883","1","16.7353","1","","","","","7.435","1","8.33","2","4","2","10","1","148","1","","","174","2","0.45","2","22","2","",""
"해양환경측정망","기장연안1_연안","1999-11-01 00:00:00","129.2802778","35.28333333","0","0","표층","32.56","1","18.36","1","","","3.4","2","6.42","1","8.23","2","1","2","6.6495","1","26","1","4.5","2","28","2","0.86","2","1","2","",""
"해양환경측정망","기장연안1_연안","1999-11-01 00:00:00","129.2802778","35.28333333","0","29","저층","32.93","1","17.58","1","","","","","6.17","1","8.08","2","3","2","21","1","104","1","","","108","2","0.77","2","1","2","",""
"해양환경측정망","기장연안2_연안","1999-02-01 00:00:00","129.2166667","35.16666667","0","0","표층","34.49","1","12.5","1","","","15","2","8.69","1","8.158","2","11","2","32","1","70","1","2","2","568","2","1","2","487","2","",""
"해양환경측정망","기장연안2_연안","1999-02-01 00:00:00","129.2166667","35.16666667","0","14.1","저층","34.46","1","12.3","1","","","","","8.52","1","8.398","2","5","2","25","1","71","1","","","595","2","0.66","2","519","2","",""
"해양환경측정망","기장연안2_연안","1999-05-01 00:00:00","129.2166667","35.16666667","0","0","표층","34.01","1","15.04","1","","","4.4","2","9.51","1","8.262","2","2","2","6","1","28","1","2.5","2","64","2","1.08","2","34","2","",""
"해양환경측정망","기장연안2_연안","1999-05-01 00:00:00","129.2166667","35.16666667","0","15","저층","34.42","1","13.78","1","","","","","9.09","1","8.203","2","3","2","36","1","105","1","","","116","2","1.45","2","8","2","",""
"해양환경측정망","기장연안2_연안","1999-08-01 00:00:00","129.2166667","35.16666667","0","0","표층","31.64","1","24.76","1","","","0.4","2","12.965","1","8.35","2","2","2","7","1","49","1","4.1","2","81","2","0.5","2","30","2","",""
"해양환경측정망","기장연안2_연안","1999-08-01 00:00:00","129.2166667","35.16666667","0","19","저층","32.96","1","20.13","1","","","","","8.22","1","8.39","2","3","2","4","1","84","1","","","132","2","0.56","2","45","2","",""
"해양환경측정망","기장연안2_연안","1999-11-01 00:00:00","129.2166667","35.16666667","0","0","표층","32.56","1","18.32","1","","","15.4","2","6.27","1","8.23","2","2","2","78","1","44","1","3.5","2","47","2","0.85","2","1","2","",""
"해양환경측정망","기장연안2_연안","1999-11-01 00:00:00","129.2166667","35.16666667","0","45","저층","32.64","1","18.11","1","","","","","6.52","1","8.35","2","2","2","10","1","46","1","","","49","2","1.74","2","1","2","",""
"해양환경측정망","낙동강하구1_환경관리","1999-02-01 00:00:00","128.92722","35.01278","0","0","표층","34.2","1","12.2","1","","","10.6","2","8.83","1","8.159","2","14","2","37","1","179","1","2","2","335","2","0.92","2","142","2","",""
"해양환경측정망","낙동강하구1_환경관리","1999-02-01 00:00:00","128.92722","35.01278","0","23","저층","34.19","1","12.3","1","","","","","8.81","1","8.509","2","7","2","26","1","51","1","","","428","2","0.77","2","370","2","",""
"해양환경측정망","낙동강하구1_환경관리","1999-05-01 00:00:00","128.92722","35.01278","0","0","표층","33.03","1","15.77","1","","","2.6","2","5.17","1","8.228","2","2","2","2","1","4","1","2.9","2","56","2","1.21","2","50","2","",""
"해양환경측정망","낙동강하구1_환경관리","1999-05-01 00:00:00","128.92722","35.01278","0","21","저층","33.53","1","14.6","1","","","","","7.99","1","8.187","2","2","2","2","1","34","1","","","75","2","1.58","2","39","2","",""
"해양환경측정망","낙동강하구1_환경관리","1999-08-01 00:00:00","128.92722","35.01278","0","0","표층","29.9637","1","24.1693","1","","","2.4","2","7.145","1","9.54","4","17","2","31","1","1273","4","1","2","1358","2","2.12","2","68","2","",""
"해양환경측정망","낙동강하구1_환경관리","1999-08-01 00:00:00","128.92722","35.01278","0","26","저층","31.2552","1","23.1383","1","","","","","7.105","1","8.34","2","8","2","22","1","246","1","","","316","2","0.84","2","62","2","",""
"해양환경측정망","낙동강하구1_환경관리","1999-11-01 00:00:00","128.92722","35.01278","0","0","표층","30.88","1","18.03","1","","","6","2","6.52","1","8.34","2","4","2","16","1","160.281","1","3","2","165.281","2","1.07","2","1","2","",""
"해양환경측정망","낙동강하구1_환경관리","1999-11-01 00:00:00","128.92722","35.01278","0","24","저층","33.06","1","18.06","1","","","","","5.83","1","7.98","2","4","2","12","1","74.94","1","","","79.94","2","1.08","2","1","2","",""
"해양환경측정망","낙동강하구2_환경관리","1999-02-01 00:00:00","128.96667","34.97639","0","0","표층","34.36","1","13.2","1","","","3.6","2","8.58","1","8.125","2","10","2","30","1","168","1","4","2","504","2","0.8","2","326","2","",""
"해양환경측정망","낙동강하구2_환경관리","1999-02-01 00:00:00","128.96667","34.97639","0","42.6","저층","34.31","1","13.2","1","","","","","8.61","1","8.436","2","6","2","27","1","37","1","","","782","2","1.43","2","739","2","",""
"해양환경측정망","낙동강하구2_환경관리","1999-05-01 00:00:00","128.96667","34.97639","0","0","표층","33.4","1","15.47","1","","","3.2","2","7.28","1","8.195","2","2","2","4","1","4","1","3.9","2","41","2","1.11","2","35","2","",""
"해양환경측정망","낙동강하구2_환경관리","1999-05-01 00:00:00","128.96667","34.97639","0","41.5","저층","34.3","1","13.65","1","","","","","8.96","1","8.175","2","2","2","7","1","32","1","","","64","2","1.62","2","30","2","",""
"해양환경측정망","낙동강하구2_환경관리","1999-08-01 00:00:00","128.96667","34.97639","0","0","표층","32.6047","1","24.3241","1","","","0.4","2","7.515","1","8.27","2","4","2","108","4","114","1","5","2","137","2","0.26","2","19","2","",""
"해양환경측정망","낙동강하구2_환경관리","1999-08-01 00:00:00","128.96667","34.97639","0","40","저층","32.8203","1","22.7834","1","","","","","7.72","1","8.32","2","4","2","9","1","56","1","","","89","2","1.4","2","29","2","",""
"해양환경측정망","낙동강하구2_환경관리","1999-11-01 00:00:00","128.96667","34.97639","0","0","표층","33.11","1","18.72","1","","","6.6","2","6.97","1","8.22","2","3","2","9","1","33.84","1","3","2","37.84","2","0.75","2","1","2","",""
"해양환경측정망","낙동강하구2_환경관리","1999-11-01 00:00:00","128.96667","34.97639","0","40","저층","33.46","1","19.26","1","","","","","7.39","1","8.18","2","3","2","8","1","57.449","1","","","61.449","2","0.85","2","1","2","",""
"해양환경측정망","남해도남안1_연안","1999-02-01 00:00:00","127.8844444","34.53805556","0","0","표층","29.4173","1","8.87","1","2.58","1","1.5","2","9.45714","1","8.11","2","1.03952","2","13.6021","1","4.10165","1","3.5","2","21.5118","2","1.07221","2","16.3706","2","",""
"해양환경측정망","남해도남안1_연안","1999-02-01 00:00:00","127.8844444","34.53805556","0","22","저층","29.9663","1","9.22","1","","","","","9.3","1","8.12","2","0.947801","2","52.2028","1","56.6334","1","","","76.9412","2","0.704141","2","19.36","2","",""
"해양환경측정망","남해도남안1_연안","1999-05-01 00:00:00","127.8844444","34.53805556","0","0","표층","33.31","1","17.02","1","2.58","1","5.4","2","9.68","1","8.22","2","2.07905","2","9.37444","1","0.516022","1","3.9","2","15.7627","2","1.42428","2","13.1676","2","",""
"해양환경측정망","남해도남안1_연안","1999-05-01 00:00:00","127.8844444","34.53805556","0","22","저층","33.91","1","14.3","1","","","","","8.69","1","8.12","2","6.57346","2","20.4032","1","25.106","1","","","51.7512","2","2.09642","2","20.0718","2","",""
"해양환경측정망","남해도남안1_연안","1999-08-01 00:00:00","127.8844444","34.53805556","0","0","표층","29.5","1","24.82","1","0.343656","1","2.8","2","7.86","1","8.1","2","0.98283","2","1.54675","1","1","1","3.1","2","16.1098","2","1.952","2","14.127","2","",""
"해양환경측정망","남해도남안1_연안","1999-08-01 00:00:00","127.8844444","34.53805556","0","24","저층","32.13","1","22.62","1","","","","","6.66","1","8.05","2","1.31044","2","0.87425","1","3.31789","1","","","13.8205","2","2.8","2","9.1922","2","",""
"해양환경측정망","남해도남안1_연안","1999-11-01 00:00:00","127.8844444","34.53805556","0","0","표층","31.7","1","18.1","1","0.343656","1","2.8","2","6.59","1","8.29","2","6.90978","2","15.6241","1","11.9902","1","4","2","26.2311","2","1.34427","2","7.33118","2","",""
"해양환경측정망","남해도남안1_연안","1999-11-01 00:00:00","127.8844444","34.53805556","0","26","저층","31.93","1","19","1","","","","","5.16","1","8.3","2","6.69576","2","30.1453","1","18.9612","1","","","37.8993","2","1.20024","2","12.2424","2","",""
"해양환경측정망","남해도남안2_연안","1999-02-01 00:00:00","127.9327778","34.63777778","0","0","표층","31.6987","1","8.18","1","5.4","1","2.1","2","10.2714","1","8.16","2","0.244594","2","3.49244","1","60.3723","1","3.2","2","85.9557","2","1.80836","2","25.3388","2","",""
"해양환경측정망","남해도남안2_연안","1999-02-01 00:00:00","127.9327778","34.63777778","0","22","저층","31.1113","1","8.21","1","","","","","10.4","1","8.16","2","0.856078","2","0.73525","1","13.784","1","","","28.8754","2","1.18424","2","14.2353","2","",""
"해양환경측정망","남해도남안2_연안","1999-05-01 00:00:00","127.9327778","34.63777778","0","0","표층","33.24","1","17.4","1","5.4","1","4","2","9.88","1","8.25","2","1.52871","2","10.8449","1","3.31868","1","6.5","2","17.8015","2","1.08822","2","12.9541","2","",""
"해양환경측정망","남해도남안2_연안","1999-05-01 00:00:00","127.9327778","34.63777778","0","24","저층","33.61","1","13.67","1","","","","","8.72","1","8.11","2","3.82178","2","10.2935","1","9.20253","1","","","26.192","2","1.47229","2","13.1676","2","",""
"해양환경측정망","남해도남안2_연안","1999-08-01 00:00:00","127.9327778","34.63777778","0","0","표층","29.69","1","24.69","1","0.902535","1","3.2","2","8.51","1","8.13","2","0.98283","2","0.73975","1","4.11876","1","4.2","2","15.6484","2","3.97","2","10.5468","2","",""
"해양환경측정망","남해도남안2_연안","1999-08-01 00:00:00","127.9327778","34.63777778","0","23","저층","31.15","1","23.51","1","","","","","7.2","1","8.09","2","4","2","1.41225","1","5","1","","","19.9339","2","3.992","2","10.9339","2","",""
"해양환경측정망","남해도남안2_연안","1999-11-01 00:00:00","127.9327778","34.63777778","0","0","표층","31.81","1","18.4","1","0.902535","1","2.4","2","8.19","1","8.3","2","7.61298","2","13.6021","1","37.3356","1","3.5","2","56.2656","2","0.960192","2","11.3171","2","",""
"해양환경측정망","남해도남안2_연안","1999-11-01 00:00:00","127.9327778","34.63777778","0","25","저층","32.12","1","18.8","1","","","","","6.73","1","8.31","2","5.16705","2","14.3374","1","8.00416","1","","","28.7589","2","1.18424","2","15.5876","2","",""
"해양환경측정망","남해도남안3_연안","1999-02-01 00:00:00","128.0666667","34.61611111","0","0","표층","29.8662","1","10.69","1","2.6","1","1.9","2","9.02857","1","8.13","2","3.14915","2","9.00681","1","13.5964","1","3.4","2","35.7497","2","1.18424","2","19.0041","2","",""
"해양환경측정망","남해도남안3_연안","1999-02-01 00:00:00","128.0666667","34.61611111","0","33","저층","30.368","1","9.58","1","","","","","9.07143","1","8.12","2","4.92245","2","5.33056","1","51.1409","1","","","80.3345","2","1.15223","2","24.2712","2","",""
"해양환경측정망","남해도남안3_연안","1999-05-01 00:00:00","128.0666667","34.61611111","0","0","표층","33.2","1","17.73","1","2.6","1","5.4","2","9.66","1","8.25","2","1.71216","2","7.3525","1","25.6585","1","8","2","38.4742","2","1.26425","2","11.1035","2","",""
"해양환경측정망","남해도남안3_연안","1999-05-01 00:00:00","128.0666667","34.61611111","0","34","저층","33.77","1","13.33","1","","","","","9.17","1","8.12","2","2.53766","2","8.63919","1","14.11","1","","","30.3135","2","1.10422","2","13.6659","2","",""
"해양환경측정망","남해도남안3_연안","1999-08-01 00:00:00","128.0666667","34.61611111","0","0","표층","29.41","1","24.95","1","1.47847","1","4.4","2","8.63","1","8.15","2","0.98283","2","2.35375","1","3.77553","1","3.1","2","13.5635","2","3.552","2","8.80516","2","",""
"해양환경측정망","남해도남안3_연안","1999-08-01 00:00:00","128.0666667","34.61611111","0","15","저층","33.1","1","20.1","1","","","","","6.47","1","8.12","2","2.29327","2","3.0935","1","42.3317","1","","","58.4617","2","3.688","2","13.8367","2","",""
"해양환경측정망","남해도남안3_연안","1999-11-01 00:00:00","128.0666667","34.61611111","0","0","표층","32.21","1","17.2","1","1.47847","1","3.6","2","8.22","1","8.31","2","2.29307","2","5.51438","1","36.0944","1","5.5","2","43.6545","2","1.34427","2","5.26706","2","",""
"해양환경측정망","남해도남안3_연안","1999-11-01 00:00:00","128.0666667","34.61611111","0","35","저층","32.24","1","19","1","","","","","7.91","1","8.32","2","2.32364","2","7.3525","1","130.074","1","","","137.736","2","1.80836","2","5.33823","2","",""
