project_name,station,yyyy-mm-dd hh:mm:ss,유효시간,Longitude [degrees_east],Latitude [degrees_north],수심(m),수심(text),전체수심(m),염분[psu],sal_qc,수온[℃],wtrtmp_qc,용존산소[ml/L],disoxy_qc,규산염[μM],reasil_qc,아질산성질소[μM],nitnit_qc,인산염인[μM],po4p_qc,질산성질소[μM],natnit_qc,투명도[m],tr_qc
정선해양관측,312-05,2020-10-17 11:15,Minute,125.5,34.0433,0,,81,32.5484,1,18.4807,1,4.9964,1,13.6382,1,0.31099,2,0.507437,1,12.0228,1,4,2
정선해양관측,312-05,2020-10-17 11:15,Minute,125.5,34.0433,10,,81,32.5991,1,18.1154,1,4.8661,1,14.2769,1,0.368342,2,0.540736,1,12.6363,1,4,2
정선해양관측,312-05,2020-10-17 11:15,Minute,125.5,34.0433,20,,81,32.6225,1,17.9784,1,4.6923,1,12.5424,1,0.332719,2,0.511279,1,10.3726,1,4,2
정선해양관측,312-05,2020-10-17 11:15,Minute,125.5,34.0433,30,,81,32.6259,1,17.9266,1,4.8662,1,13.3617,1,0.334476,2,0.514011,1,11.1106,1,4,2
정선해양관측,312-05,2020-10-17 11:15,Minute,125.5,34.0433,50,,81,32.6694,1,17.6372,1,4.4897,1,15.0804,1,0.294029,2,0.595894,1,13.2821,1,4,2
정선해양관측,312-05,2020-10-17 11:15,Minute,125.5,34.0433,75,,81,33.2085,1,14.4092,1,3.6931,1,18.0502,1,0.138938,2,0.760515,1,16.0883,1,4,2
정선해양관측,312-05,2020-12-10 2:45,Minute,125.5,34.0433,0,,81,32.5926,1,13.8831,1,5.6988,1,13.1775,1,0.1535,2,0.497488,1,8.5223,1,,
정선해양관측,312-05,2020-12-10 2:45,Minute,125.5,34.0433,10,,81,32.6026,1,13.7893,1,5.4418,1,,,,,,,,,,
정선해양관측,312-05,2020-12-10 2:45,Minute,125.5,34.0433,20,,81,32.6781,1,13.6613,1,5.3275,1,13.3402,1,0.0137,2,0.619143,1,10.1875,1,,
정선해양관측,312-05,2020-12-10 2:45,Minute,125.5,34.0433,30,,81,32.6909,1,13.6807,1,5.2847,1,,,,,,,,,,
정선해양관측,312-05,2020-12-10 2:45,Minute,125.5,34.0433,50,,81,32.926,1,13.6066,1,4.0565,1,18.5223,1,0,2,0.956293,1,13.9293,1,,
정선해양관측,312-05,2020-12-10 2:45,Minute,125.5,34.0433,75,,81,32.9659,1,13.5707,1,4.0135,1,18.382,1,0.001,2,0.942323,1,13.9007,1,,
정선해양관측,312-06,2020-02-14 3:10,Minute,125.3,34.0683,0,,97,32.8701,1,10.1073,1,,,,,,,,,,,,
정선해양관측,312-06,2020-02-14 3:10,Minute,125.3,34.0683,10,,97,32.8748,1,10.1185,1,,,,,,,,,,,,
정선해양관측,312-06,2020-02-14 3:10,Minute,125.3,34.0683,20,,97,32.9485,1,10.263,1,,,,,,,,,,,,
정선해양관측,312-06,2020-02-14 3:10,Minute,125.3,34.0683,30,,97,33.111,1,10.7205,1,,,,,,,,,,,,
정선해양관측,312-06,2020-02-14 3:10,Minute,125.3,34.0683,50,,97,33.5261,1,11.8694,1,,,,,,,,,,,,
정선해양관측,312-06,2020-02-14 3:10,Minute,125.3,34.0683,75,,97,34.122,1,13.5999,1,,,,,,,,,,,,
정선해양관측,312-06,2020-02-14 3:10,Minute,125.3,34.0683,100,,97,34.1988,1,13.8095,1,,,,,,,,,,,,
정선해양관측,312-06,2020-04-15 7:00,Minute,125.3,34.0683,0,,97,32.8801,1,10.4769,1,,,,,,,,,,,,
정선해양관측,312-06,2020-04-15 7:00,Minute,125.3,34.0683,10,,97,32.8992,1,10.3099,1,,,,,,,,,,,,
정선해양관측,312-06,2020-04-15 7:00,Minute,125.3,34.0683,20,,97,32.9601,1,10.3571,1,,,,,,,,,,,,
정선해양관측,312-06,2020-04-15 7:00,Minute,125.3,34.0683,30,,97,33.0099,1,10.456,1,,,,,,,,,,,,
정선해양관측,312-06,2020-04-15 7:00,Minute,125.3,34.0683,50,,97,33.4445,1,11.4168,1,,,,,,,,,,,,
정선해양관측,312-06,2020-04-15 7:00,Minute,125.3,34.0683,75,,97,33.77,1,12.0807,1,,,,,,,,,,,,
정선해양관측,312-06,2020-04-15 7:00,Minute,125.3,34.0683,100,,97,33.8039,1,12.152,1,,,,,,,,,,,,
정선해양관측,312-06,2020-06-08 20:58,Minute,125.3,34.0683,0,,97,32.5051,1,15.5447,1,,,,,,,,,,,,
정선해양관측,312-06,2020-06-08 20:58,Minute,125.3,34.0683,10,,97,32.5601,1,13.4295,1,,,,,,,,,,,,
정선해양관측,312-06,2020-06-08 20:58,Minute,125.3,34.0683,20,,97,32.5916,1,12.7177,1,,,,,,,,,,,,
정선해양관측,312-06,2020-06-08 20:58,Minute,125.3,34.0683,30,,97,32.6066,1,12.5591,1,,,,,,,,,,,,
정선해양관측,312-06,2020-06-08 20:58,Minute,125.3,34.0683,50,,97,32.7493,1,11.5071,1,,,,,,,,,,,,
정선해양관측,312-06,2020-06-08 20:58,Minute,125.3,34.0683,75,,97,33.0899,1,11.8125,1,,,,,,,,,,,,
정선해양관측,312-06,2020-06-08 20:58,Minute,125.3,34.0683,100,,97,33.2632,1,12.0667,1,,,,,,,,,,,,
정선해양관측,312-06,2020-08-22 14:20,Minute,125.3,34.0683,0,,97,31.7132,1,25.1842,1,,,,,,,,,,,10.2,2
정선해양관측,312-06,2020-08-22 14:20,Minute,125.3,34.0683,10,,97,32.0579,1,20.7502,1,,,,,,,,,,,10.2,2
정선해양관측,312-06,2020-08-22 14:20,Minute,125.3,34.0683,20,,97,32.295,1,19.5543,1,,,,,,,,,,,10.2,2
정선해양관측,312-06,2020-08-22 14:20,Minute,125.3,34.0683,30,,97,32.5075,1,17.4675,1,,,,,,,,,,,10.2,2
정선해양관측,312-06,2020-08-22 14:20,Minute,125.3,34.0683,50,,97,33.2651,1,15.5299,1,,,,,,,,,,,10.2,2
정선해양관측,312-06,2020-08-22 14:20,Minute,125.3,34.0683,75,,97,33.7503,1,14.8923,1,,,,,,,,,,,10.2,2
정선해양관측,312-06,2020-08-22 14:20,Minute,125.3,34.0683,100,,97,33.7575,1,14.8841,1,,,,,,,,,,,10.2,2
정선해양관측,312-06,2020-10-17 10:00,Minute,125.3,34.0683,0,,97,32.2801,1,19.136,1,,,,,,,,,,,10.5,2
정선해양관측,312-06,2020-10-17 10:00,Minute,125.3,34.0683,10,,97,32.3727,1,19.0315,1,,,,,,,,,,,10.5,2
정선해양관측,312-06,2020-10-17 10:00,Minute,125.3,34.0683,20,,97,32.4094,1,18.935,1,,,,,,,,,,,10.5,2
정선해양관측,312-06,2020-10-17 10:00,Minute,125.3,34.0683,30,,97,32.4389,1,18.8838,1,,,,,,,,,,,10.5,2
정선해양관측,312-06,2020-10-17 10:00,Minute,125.3,34.0683,50,,97,32.6761,1,17.6791,1,,,,,,,,,,,10.5,2
정선해양관측,312-06,2020-10-17 10:00,Minute,125.3,34.0683,75,,97,33.2434,1,13.5395,1,,,,,,,,,,,10.5,2
정선해양관측,312-06,2020-10-17 10:00,Minute,125.3,34.0683,100,,97,33.2868,1,13.1931,1,,,,,,,,,,,10.5,2
정선해양관측,312-06,2020-12-10 1:40,Minute,125.3,34.0683,0,,97,32.6776,1,13.7554,1,,,,,,,,,,,,
정선해양관측,312-06,2020-12-10 1:40,Minute,125.3,34.0683,10,,97,32.678,1,13.7514,1,,,,,,,,,,,,
정선해양관측,312-06,2020-12-10 1:40,Minute,125.3,34.0683,20,,97,32.6782,1,13.7516,1,,,,,,,,,,,,
정선해양관측,312-06,2020-12-10 1:40,Minute,125.3,34.0683,30,,97,32.6777,1,13.7619,1,,,,,,,,,,,,
정선해양관측,312-06,2020-12-10 1:40,Minute,125.3,34.0683,50,,97,32.6775,1,13.7642,1,,,,,,,,,,,,
정선해양관측,312-06,2020-12-10 1:40,Minute,125.3,34.0683,75,,97,32.8973,1,13.6274,1,,,,,,,,,,,,
정선해양관측,312-06,2020-12-10 1:40,Minute,125.3,34.0683,100,,97,33.0998,1,13.2482,1,,,,,,,,,,,,
정선해양관측,312-07,2020-02-14 0:20,Minute,125,34.0917,0,,92,32.9481,1,10.5329,1,6.2881,1,7.5026,1,0.0706,2,0.5065,1,6.33836,1,,
정선해양관측,312-07,2020-02-14 0:20,Minute,125,34.0917,10,,92,33.0423,1,10.6939,1,6.1993,1,11.9278,1,0.0704,2,0.9347,1,10.082,1,,
정선해양관측,312-07,2020-02-14 0:20,Minute,125,34.0917,20,,92,33.1683,1,11.0134,1,6.1577,1,11.9603,1,0.0268,2,0.7926,1,9.02363,1,,
정선해양관측,312-07,2020-02-14 0:20,Minute,125,34.0917,30,,92,33.1746,1,11.0324,1,6.1429,1,5.1797,1,0.0503,2,0.3072,1,7.56439,1,,
정선해양관측,312-07,2020-02-14 0:20,Minute,125,34.0917,50,,92,33.3509,1,11.5657,1,6.0326,1,12.0184,1,0.0468,2,0.6886,1,9.89725,1,,
정선해양관측,312-07,2020-02-14 0:20,Minute,125,34.0917,75,,92,33.3535,1,11.5774,1,6.0449,1,12.1884,1,0.0943,2,0.7419,1,9.44626,1,,
정선해양관측,312-07,2020-04-15 4:00,Minute,125,34.0917,0,,92,33.0004,1,11.071,1,7.5793,1,1.24972,1,0.047074,2,0.103598,1,2.04863,1,,
정선해양관측,312-07,2020-04-15 4:00,Minute,125,34.0917,10,,92,33.022,1,10.6281,1,7.2349,1,2.08543,1,0.090953,2,0.191143,1,3.31197,1,,
정선해양관측,312-07,2020-04-15 4:00,Minute,125,34.0917,20,,92,33.0015,1,10.3266,1,6.5889,1,9.54343,1,0.211798,2,0.517184,1,11.5567,1,,
정선해양관측,312-07,2020-04-15 4:00,Minute,125,34.0917,30,,92,32.9752,1,10.1664,1,6.4884,1,9.96903,1,0.181419,2,0.556561,1,9.44225,1,,
정선해양관측,312-07,2020-04-15 4:00,Minute,125,34.0917,50,,92,33.0667,1,10.34,1,6.3163,1,10.1869,1,0.173528,2,0.561278,1,9.07778,1,,
정선해양관측,312-07,2020-04-15 4:00,Minute,125,34.0917,75,,92,33.1666,1,10.541,1,6.2733,1,11.4904,1,0.229813,2,0.631754,1,10.9582,1,,
정선해양관측,312-07,2020-06-08 19:28,Minute,125,34.0917,0,,92,32.502,1,19.1288,1,6.0893,1,3.10483,1,0.021487,2,0.03536,1,0.351951,1,,
정선해양관측,312-07,2020-06-08 19:28,Minute,125,34.0917,10,,92,32.5602,1,15.7539,1,6.5667,1,,,,,,,,,,
정선해양관측,312-07,2020-06-08 19:28,Minute,125,34.0917,20,,92,32.6181,1,13.3749,1,6.668,1,1.81211,1,0.020208,2,0.058779,1,0.298612,1,,
정선해양관측,312-07,2020-06-08 19:28,Minute,125,34.0917,30,,92,32.788,1,12.0482,1,6.2775,1,,,,,,,,,,
정선해양관측,312-07,2020-06-08 19:28,Minute,125,34.0917,50,,92,32.7804,1,10.4643,1,5.7858,1,2.99877,1,0.032208,2,0.160329,1,2.94445,1,,
정선해양관측,312-07,2020-06-08 19:28,Minute,125,34.0917,75,,92,32.8175,1,10.4581,1,5.5545,1,10.8104,1,0.064739,2,0.662165,1,8.34192,1,,
정선해양관측,312-07,2020-08-22 16:00,Minute,125,34.0917,0,,92,31.8278,1,27.6471,1,5.5915,1,5.08865,1,0.028562,2,0.036804,1,1.49409,1,10,2
정선해양관측,312-07,2020-08-22 16:00,Minute,125,34.0917,10,,92,31.7737,1,26.7636,1,5.5309,1,10.0374,1,0.044135,2,0.05914,1,2.58819,1,10,2
정선해양관측,312-07,2020-08-22 16:00,Minute,125,34.0917,20,,92,31.8234,1,21.6564,1,5.1162,1,15.628,1,0.032386,2,0.105462,1,4.61984,1,10,2
정선해양관측,312-07,2020-08-22 16:00,Minute,125,34.0917,30,,92,33.0681,1,15.3282,1,4.1413,1,21.7233,1,0.092101,2,0.769415,1,15.4332,1,10,2
정선해양관측,312-07,2020-08-22 16:00,Minute,125,34.0917,50,,92,33.4315,1,13.5698,1,3.4983,1,23.4235,1,0.061436,2,1.41153,1,18.1875,1,10,2
정선해양관측,312-07,2020-08-22 16:00,Minute,125,34.0917,75,,92,33.432,1,13.442,1,3.6405,1,25.5839,1,0.073288,2,1.60208,1,21.0571,1,10,2
정선해양관측,312-07,2020-10-17 6:52,Minute,125,34.0917,0,,92,30.9876,1,21.1411,1,5.5467,1,6.16068,1,0.041661,2,0.075736,1,3.69763,1,5,2
정선해양관측,312-07,2020-10-17 6:52,Minute,125,34.0917,10,,92,30.9864,1,21.1137,1,5.3875,1,5.55189,1,0.028132,2,0.077956,1,3.91497,1,5,2
정선해양관측,312-07,2020-10-17 6:52,Minute,125,34.0917,20,,92,30.9877,1,21.1215,1,5.6916,1,5.00752,1,0.052457,2,0.144555,1,3.05187,1,5,2
정선해양관측,312-07,2020-10-17 6:52,Minute,125,34.0917,30,,92,31.8438,1,20.1339,1,4.591,1,9.6746,1,0.406688,2,0.220291,1,8.27729,1,5,2
정선해양관측,312-07,2020-10-17 6:52,Minute,125,34.0917,50,,92,33.1136,1,14.3587,1,3.7366,1,12.4969,1,0.1629,2,0.6775,1,16.6245,1,5,2
정선해양관측,312-07,2020-10-17 6:52,Minute,125,34.0917,75,,92,33.2256,1,11.7995,1,3.809,1,13.5163,1,0.0921,2,1.0643,1,18.442,1,5,2
정선해양관측,312-07,2020-12-09 23:55,Minute,125,34.0917,0,,92,31.8798,1,15.5723,1,5.556,1,8.30377,1,0.2025,2,0.200221,1,6.20435,1,,
정선해양관측,312-07,2020-12-09 23:55,Minute,125,34.0917,10,,92,31.8949,1,15.5957,1,5.4846,1,,,,,,,,,,
정선해양관측,312-07,2020-12-09 23:55,Minute,125,34.0917,20,,92,31.8952,1,15.5934,1,5.5132,1,12.4218,1,0.2875,2,0.275448,1,9.17161,1,,
정선해양관측,312-07,2020-12-09 23:55,Minute,125,34.0917,30,,92,31.9167,1,15.6546,1,5.2847,1,,,,,,,,,,
정선해양관측,312-07,2020-12-09 23:55,Minute,125,34.0917,50,,92,32.8562,1,13.974,1,4.0279,1,14.3736,1,0,2,0.759228,1,11.279,1,,
정선해양관측,312-07,2020-12-09 23:55,Minute,125,34.0917,75,,92,32.9961,1,13.3849,1,4.0564,1,20.4951,1,0,2,0.935334,1,16.897,1,,
정선해양관측,312-08,2020-02-13 23:15,Minute,124.8,34.0917,0,,87,32.9388,1,10.6856,1,,,,,,,,,,,,
정선해양관측,312-08,2020-02-13 23:15,Minute,124.8,34.0917,10,,87,32.9852,1,10.6712,1,,,,,,,,,,,,
정선해양관측,312-08,2020-02-13 23:15,Minute,124.8,34.0917,20,,87,33.0113,1,10.7089,1,,,,,,,,,,,,
정선해양관측,312-08,2020-02-13 23:15,Minute,124.8,34.0917,30,,87,33.0491,1,10.8021,1,,,,,,,,,,,,
정선해양관측,312-08,2020-02-13 23:15,Minute,124.8,34.0917,50,,87,33.1149,1,11.0177,1,,,,,,,,,,,,
정선해양관측,312-08,2020-02-13 23:15,Minute,124.8,34.0917,75,,87,33.1213,1,11.0485,1,,,,,,,,,,,,
정선해양관측,312-08,2020-04-15 2:57,Minute,124.8,34.0917,0,,87,32.5884,1,10.5535,1,,,,,,,,,,,,
정선해양관측,312-08,2020-04-15 2:57,Minute,124.8,34.0917,10,,87,32.5949,1,9.9632,1,,,,,,,,,,,,
정선해양관측,312-08,2020-04-15 2:57,Minute,124.8,34.0917,20,,87,32.5978,1,9.9099,1,,,,,,,,,,,,
정선해양관측,312-08,2020-04-15 2:57,Minute,124.8,34.0917,30,,87,32.6503,1,9.8033,1,,,,,,,,,,,,
정선해양관측,312-08,2020-04-15 2:57,Minute,124.8,34.0917,50,,87,32.7474,1,9.7345,1,,,,,,,,,,,,
정선해양관측,312-08,2020-04-15 2:57,Minute,124.8,34.0917,75,,87,32.8398,1,9.8511,1,,,,,,,,,,,,
정선해양관측,312-08,2020-06-08 18:22,Minute,124.8,34.0917,0,,87,31.741,1,21.2126,1,,,,,,,,,,,14.7,2
정선해양관측,312-08,2020-06-08 18:22,Minute,124.8,34.0917,10,,87,32.4761,1,17.506,1,,,,,,,,,,,14.7,2
정선해양관측,312-08,2020-06-08 18:22,Minute,124.8,34.0917,20,,87,32.7207,1,12.1275,1,,,,,,,,,,,14.7,2
정선해양관측,312-08,2020-06-08 18:22,Minute,124.8,34.0917,30,,87,32.736,1,10.6983,1,,,,,,,,,,,14.7,2
정선해양관측,312-08,2020-06-08 18:22,Minute,124.8,34.0917,50,,87,32.8581,1,10.5607,1,,,,,,,,,,,14.7,2
정선해양관측,312-08,2020-06-08 18:22,Minute,124.8,34.0917,75,,87,32.871,1,10.5687,1,,,,,,,,,,,14.7,2
정선해양관측,312-08,2020-08-22 18:43,Minute,124.8,34.0917,0,,87,31.7646,1,28.0812,1,,,,,,,,,,,7,2
정선해양관측,312-08,2020-08-22 18:43,Minute,124.8,34.0917,10,,87,31.8534,1,27.3145,1,,,,,,,,,,,7,2
정선해양관측,312-08,2020-08-22 18:43,Minute,124.8,34.0917,20,,87,31.9929,1,20.0205,1,,,,,,,,,,,7,2
정선해양관측,312-08,2020-08-22 18:43,Minute,124.8,34.0917,30,,87,33.2772,1,13.526,1,,,,,,,,,,,7,2
정선해양관측,312-08,2020-08-22 18:43,Minute,124.8,34.0917,50,,87,33.3441,1,12.9628,1,,,,,,,,,,,7,2
정선해양관측,312-08,2020-08-22 18:43,Minute,124.8,34.0917,75,,87,33.3323,1,12.7563,1,,,,,,,,,,,7,2
정선해양관측,312-08,2020-10-17 5:50,Minute,124.8,34.0917,0,,87,31.1608,1,20.7454,1,,,,,,,,,,,,
정선해양관측,312-08,2020-10-17 5:50,Minute,124.8,34.0917,10,,87,31.1578,1,20.7381,1,,,,,,,,,,,,
정선해양관측,312-08,2020-10-17 5:50,Minute,124.8,34.0917,20,,87,31.152,1,20.7437,1,,,,,,,,,,,,
정선해양관측,312-08,2020-10-17 5:50,Minute,124.8,34.0917,30,,87,31.3979,1,20.4111,1,,,,,,,,,,,,
정선해양관측,312-08,2020-10-17 5:50,Minute,124.8,34.0917,50,,87,33.2067,1,11.5743,1,,,,,,,,,,,,
정선해양관측,312-08,2020-10-17 5:50,Minute,124.8,34.0917,75,,87,33.2096,1,11.5034,1,,,,,,,,,,,,
정선해양관측,312-08,2020-12-09 22:48,Minute,124.8,34.0917,0,,87,31.9608,1,15.7669,1,,,,,,,,,,,,
정선해양관측,312-08,2020-12-09 22:48,Minute,124.8,34.0917,10,,87,31.9668,1,15.7471,1,,,,,,,,,,,,
정선해양관측,312-08,2020-12-09 22:48,Minute,124.8,34.0917,20,,87,31.9655,1,15.7604,1,,,,,,,,,,,,
정선해양관측,312-08,2020-12-09 22:48,Minute,124.8,34.0917,30,,87,32.0159,1,15.8939,1,,,,,,,,,,,,
정선해양관측,312-08,2020-12-09 22:48,Minute,124.8,34.0917,50,,87,32.6932,1,15.6462,1,,,,,,,,,,,,
정선해양관측,312-08,2020-12-09 22:48,Minute,124.8,34.0917,75,,87,33.0672,1,12.1423,1,,,,,,,,,,,,
정선해양관측,312-09,2020-02-13 21:00,Minute,124.6,34.0917,0,,89,33.1443,1,11.1838,1,6.3304,1,10.0876,1,0.1163,2,0.4904,1,9.28538,1,,
정선해양관측,312-09,2020-02-13 21:00,Minute,124.6,34.0917,10,,89,33.4993,1,11.9473,1,6.075,1,9.072,1,0.0892,2,0.4732,1,8.06537,1,,
정선해양관측,312-09,2020-02-13 21:00,Minute,124.6,34.0917,20,,89,33.5278,1,12.0263,1,6.1034,1,12.4672,1,0.047,2,0.7089,1,14.5644,1,,
정선해양관측,312-09,2020-02-13 21:00,Minute,124.6,34.0917,30,,89,33.5455,1,12.0779,1,6.1318,1,11.3266,1,0.092,2,0.5892,1,9.6048,1,,
정선해양관측,312-09,2020-02-13 21:00,Minute,124.6,34.0917,50,,89,33.6067,1,12.2333,1,6.0468,1,11.6601,1,0.0789,2,0.5826,1,9.32252,1,,
정선해양관측,312-09,2020-02-13 21:00,Minute,124.6,34.0917,75,,89,33.5994,1,12.2241,1,6.0185,1,11.3084,1,0.0334,2,0.5702,1,9.40983,1,,
정선해양관측,312-09,2020-04-15 0:48,Minute,124.6,34.0917,0,,89,32.5928,1,10.8825,1,8.4693,1,0.725226,1,0.054681,2,0.08145,1,1.29224,1,,
정선해양관측,312-09,2020-04-15 0:48,Minute,124.6,34.0917,10,,89,32.5978,1,10.0683,1,7.6655,1,5.56169,1,0.178445,2,0.543206,1,7.63522,1,,
정선해양관측,312-09,2020-04-15 0:48,Minute,124.6,34.0917,20,,89,32.6155,1,9.8885,1,6.9908,1,1.57272,1,0.049187,2,0.110956,1,2.97386,1,,
정선해양관측,312-09,2020-04-15 0:48,Minute,124.6,34.0917,30,,89,32.7042,1,9.6407,1,6.3018,1,4.43465,1,0.16906,2,0.289098,1,5.51114,1,,
정선해양관측,312-09,2020-04-15 0:48,Minute,124.6,34.0917,50,,89,32.8644,1,10.0069,1,6.2876,1,7.85182,1,0.152869,2,0.474206,1,6.78731,1,,
정선해양관측,312-09,2020-04-15 0:48,Minute,124.6,34.0917,75,,89,32.9671,1,10.2139,1,6.1728,1,7.58457,1,0.098583,2,0.466988,1,6.73789,1,,
정선해양관측,312-09,2020-06-08 17:15,Minute,124.6,34.0917,0,,89,31.4401,1,21.2617,1,5.8434,1,2.16136,1,0.009125,2,0.020512,1,0.281262,1,14.1,2
정선해양관측,312-09,2020-06-08 17:15,Minute,124.6,34.0917,10,,89,32.2747,1,17.1608,1,6.4366,1,,,,,,,,,14.1,2
정선해양관측,312-09,2020-06-08 17:15,Minute,124.6,34.0917,20,,89,32.7241,1,13.0588,1,6.6535,1,6.04118,1,0.031651,2,0.16056,1,2.83861,1,14.1,2
정선해양관측,312-09,2020-06-08 17:15,Minute,124.6,34.0917,30,,89,32.9006,1,11.9998,1,6.0461,1,,,,,,,,,14.1,2
정선해양관측,312-09,2020-06-08 17:15,Minute,124.6,34.0917,50,,89,33.2341,1,11.4149,1,5.4387,1,14.2646,1,0.048936,2,0.661562,1,10.0758,1,14.1,2
정선해양관측,312-09,2020-06-08 17:15,Minute,124.6,34.0917,75,,89,33.2619,1,11.3563,1,5.3375,1,14.1738,1,0.073582,2,0.657912,1,9.58921,1,14.1,2
정선해양관측,312-09,2020-08-22 19:56,Minute,124.6,34.0917,0,,89,31.8018,1,27.7876,1,5.1471,1,5.7161,1,0.047396,2,0.044284,1,2.62367,1,,
정선해양관측,312-09,2020-08-22 19:56,Minute,124.6,34.0917,10,,89,31.7624,1,27.4594,1,5.101,1,4.11151,1,0.027617,2,0.034767,1,1.60993,1,,
정선해양관측,312-09,2020-08-22 19:56,Minute,124.6,34.0917,20,,89,31.753,1,19.7194,1,5.2451,1,10.96,1,0.061067,2,0.037195,1,3.21202,1,,
정선해양관측,312-09,2020-08-22 19:56,Minute,124.6,34.0917,30,,89,32.9566,1,12.8903,1,5.1873,1,15.4595,1,0.071775,2,0.339327,1,9.00681,1,,
정선해양관측,312-09,2020-08-22 19:56,Minute,124.6,34.0917,50,,89,33.2148,1,11.4096,1,4.2295,1,17.179,1,0.060501,2,0.989535,1,19.748,1,,
정선해양관측,312-09,2020-08-22 19:56,Minute,124.6,34.0917,75,,89,33.2154,1,11.4038,1,4.1421,1,20.5392,1,0.067099,2,1.1395,1,20.6098,1,,
정선해양관측,312-09,2020-10-17 3:27,Minute,124.6,34.0917,0,,89,31.3839,1,21.485,1,5.4164,1,5.9769,1,0.0392,2,0.0892,1,3.5334,1,,
정선해양관측,312-09,2020-10-17 3:27,Minute,124.6,34.0917,10,,89,31.3772,1,21.4926,1,5.2137,1,5.2304,1,0.0406,2,0.0807,1,3.8313,1,,
정선해양관측,312-09,2020-10-17 3:27,Minute,124.6,34.0917,20,,89,31.3633,1,21.487,1,5.2716,1,5.2716,1,0.3183,2,0.5394,1,3.8499,1,,
정선해양관측,312-09,2020-10-17 3:27,Minute,124.6,34.0917,30,,89,31.6222,1,19.8881,1,5.1269,1,4.9607,1,0.3872,2,0.5613,1,5.591,1,,
정선해양관측,312-09,2020-10-17 3:27,Minute,124.6,34.0917,50,,89,33.1821,1,11.2203,1,3.7366,1,10.2246,1,0.0827,2,1.1108,1,14.6887,1,,
정선해양관측,312-09,2020-10-17 3:27,Minute,124.6,34.0917,75,,89,33.178,1,11.2033,1,3.7945,1,12.1713,1,0.0975,2,1.0742,1,16.3155,1,,
정선해양관측,312-09,2020-12-09 21:40,Minute,124.6,34.0917,0,,89,31.7449,1,15.3252,1,5.6274,1,10.6407,1,0.4395,2,0.300416,1,7.01008,1,,
정선해양관측,312-09,2020-12-09 21:40,Minute,124.6,34.0917,10,,89,31.7772,1,15.4245,1,5.5418,1,,,,,,,,,,
정선해양관측,312-09,2020-12-09 21:40,Minute,124.6,34.0917,20,,89,31.8188,1,15.5357,1,5.5275,1,9.65586,1,0.32,2,0.228745,1,6.77123,1,,
정선해양관측,312-09,2020-12-09 21:40,Minute,124.6,34.0917,30,,89,31.8402,1,15.5845,1,5.5275,1,,,,,,,,,,
정선해양관측,312-09,2020-12-09 21:40,Minute,124.6,34.0917,50,,89,32.232,1,15.0606,1,4.285,1,15.6378,1,0.1373,2,0.736146,1,11.1613,1,,
정선해양관측,312-09,2020-12-09 21:40,Minute,124.6,34.0917,75,,89,33.0748,1,12.3281,1,4.4706,1,13.7428,1,0.1836,2,0.624352,1,9.67243,1,,
정선해양관측,312-10,2020-02-13 19:53,Minute,124.4,34.0917,0,,77,33.3684,1,12.1373,1,6.2598,1,,,,,,,,,,
정선해양관측,312-10,2020-02-13 19:53,Minute,124.4,34.0917,10,,77,33.4499,1,12.0214,1,6.2277,1,,,,,,,,,,
정선해양관측,312-10,2020-02-13 19:53,Minute,124.4,34.0917,20,,77,33.4893,1,11.8906,1,6.1719,1,,,,,,,,,,
정선해양관측,312-10,2020-02-13 19:53,Minute,124.4,34.0917,30,,77,33.5425,1,12.0089,1,6.072,1,,,,,,,,,,
정선해양관측,312-10,2020-02-13 19:53,Minute,124.4,34.0917,50,,77,33.7114,1,12.4762,1,6.0326,1,,,,,,,,,,
정선해양관측,312-10,2020-02-13 19:53,Minute,124.4,34.0917,75,,77,33.708,1,12.4724,1,5.903,1,,,,,,,,,,
정선해양관측,312-10,2020-04-14 23:48,Minute,124.4,34.0917,0,,77,32.6536,1,10.8673,1,8.7855,1,,,,,,,,,,
정선해양관측,312-10,2020-04-14 23:48,Minute,124.4,34.0917,10,,77,32.6514,1,10.1896,1,8.0629,1,,,,,,,,,,
정선해양관측,312-10,2020-04-14 23:48,Minute,124.4,34.0917,20,,77,32.7414,1,10.1999,1,7.4041,1,,,,,,,,,,
정선해양관측,312-10,2020-04-14 23:48,Minute,124.4,34.0917,30,,77,32.914,1,10.3493,1,7.2456,1,,,,,,,,,,
정선해양관측,312-10,2020-04-14 23:48,Minute,124.4,34.0917,50,,77,33.3452,1,10.9522,1,6.1297,1,,,,,,,,,,
정선해양관측,312-10,2020-04-14 23:48,Minute,124.4,34.0917,75,,77,33.4189,1,11.0937,1,5.9412,1,,,,,,,,,,
정선해양관측,312-10,2020-06-08 16:14,Minute,124.4,34.0917,0,,77,32.3619,1,21.0061,1,5.7425,1,,,,,,,,,13.9,2
정선해양관측,312-10,2020-06-08 16:14,Minute,124.4,34.0917,10,,77,32.6344,1,17.4075,1,6.2306,1,,,,,,,,,13.9,2
정선해양관측,312-10,2020-06-08 16:14,Minute,124.4,34.0917,20,,77,32.8763,1,12.75,1,6.593,1,,,,,,,,,13.9,2
정선해양관측,312-10,2020-06-08 16:14,Minute,124.4,34.0917,30,,77,33.0463,1,11.3892,1,5.8406,1,,,,,,,,,13.9,2
