station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
통영연안H1_항만,2009-05-01,128.381111111111,34.7952777777778,0,0.0,표층,644.0,34.06,10.31,0.1921,3.6,10.37,8.04,468.0,7.0,25.0,146.0,3.4,193.0,0.3,40.0,,28.0
통영연안H1_항만,2009-05-01,128.381111111111,34.7952777777778,0,13.0,저층,690.0,34.06,10.08,0.278,10.2,10.49,8.04,466.0,7.0,25.0,148.0,,197.0,0.3,42.0,,31.0
통영연안H1_항만,2009-08-01,128.381111111111,34.7952777777778,0,0.0,표층,1735.48,30.88,23.96,2.25,6.0,5.66,8.11,516.0,15.0,12.0,140.0,3.5,170.0,1.2,15.0,,65.0
통영연안H1_항만,2009-08-01,128.381111111111,34.7952777777778,0,8.5,저층,578.0,30.95,23.76,2.35,5.4,5.47,8.1,487.0,13.0,17.0,107.0,,153.0,1.17,33.0,,53.0
통영연안H2_항만,2009-02-01,128.4375,34.84166667,0,0.0,표층,340.2,33.47,8.39,0.9907,3.2,9.48,8.11,303.0,4.0,18.0,98.0,2.1,126.0,0.45,24.0,,31.0
통영연안H2_항만,2009-02-01,128.4375,34.84166667,0,7.5,저층,447.6,33.57,8.06,1.0191,12.0,8.8,8.14,293.0,2.0,16.0,75.0,,109.0,0.56,32.0,,48.0
통영연안H2_항만,2009-05-01,128.4375,34.84166667,0,0.0,표층,567.0,33.47,8.39,0.9907,3.2,9.48,8.11,303.0,4.0,18.0,98.0,2.1,126.0,0.45,24.0,,31.0
통영연안H2_항만,2009-05-01,128.4375,34.84166667,0,7.5,저층,746.0,33.57,8.06,1.0191,12.0,8.8,8.14,293.0,2.0,16.0,75.0,,109.0,0.56,32.0,,48.0
통영연안H2_항만,2009-08-01,128.4375,34.84166667,0,0.0,표층,365.0,29.08,24.46,9.24,6.6,6.25,8.13,530.0,14.0,11.0,23.0,1.8,87.0,0.88,50.0,,32.0
통영연안H2_항만,2009-08-01,128.4375,34.84166667,0,7.2,저층,387.0,30.18,24.22,6.34,6.2,5.9,8.08,606.0,11.0,11.0,42.0,,73.0,0.93,20.0,,33.0
통영외안1_연안,2009-02-01,128.1316667,34.77361111,0,0.0,표층,348.6,33.51,9.43,0.2207,2.4,9.89,8.11,364.0,5.0,14.0,94.0,15.0,114.0,0.42,15.0,,54.0
통영외안1_연안,2009-02-01,128.1316667,34.77361111,0,27.0,저층,411.6,33.75,8.29,4.9849,10.6,9.25,8.08,302.0,3.0,13.0,67.0,,82.0,0.67,12.0,,23.0
통영외안1_연안,2009-05-01,128.1316667,34.77361111,0,0.0,표층,361.0,33.78,17.76,0.247,0.4,8.55,8.1,71.0,2.0,3.0,42.0,9.0,57.0,0.83,13.0,,22.0
통영외안1_연안,2009-05-01,128.1316667,34.77361111,0,25.5,저층,336.0,33.91,14.17,1.8127,6.4,8.16,8.08,182.0,3.0,2.0,23.0,,39.0,0.83,13.0,,25.0
통영외안1_연안,2009-08-01,128.1316667,34.77361111,0,0.0,표층,315.0,30.6,25.39,0.86,6.0,7.07,8.28,214.0,5.0,5.0,17.0,6.0,32.0,0.85,10.0,,21.0
통영외안1_연안,2009-08-01,128.1316667,34.77361111,0,26.0,저층,343.0,31.34,21.37,0.58,20.0,4.61,7.99,819.0,28.0,11.0,67.0,,107.0,0.88,12.0,,49.0
통영외안1_연안,2009-11-01,128.1316667,34.77361111,0,0.0,표층,336.0,32.84,17.55,5.06,5.4,8.36,8.09,825.0,14.0,21.0,109.0,5.0,132.0,0.62,9.0,,30.0
통영외안1_연안,2009-11-01,128.1316667,34.77361111,0,25.0,저층,330.0,33.05,16.75,4.07,10.4,6.37,8.06,421.0,10.0,3.0,90.0,,108.0,0.62,8.0,,36.0
통영외안2_연안,2009-02-01,128.2947222,34.80972222,0,0.0,표층,430.8,33.9,10.0,0.2155,2.6,10.01,8.04,390.0,5.0,17.0,111.0,6.0,126.0,0.26,10.0,,29.0
통영외안2_연안,2009-02-01,128.2947222,34.80972222,0,19.0,저층,363.6,34.0,9.8,0.44,10.4,10.96,8.04,357.0,4.0,12.0,93.0,,105.0,0.74,8.0,,25.0
통영외안2_연안,2009-05-01,128.2947222,34.80972222,0,0.0,표층,408.0,33.74,17.25,1.2228,2.2,6.95,8.09,200.0,3.0,2.0,36.0,4.0,52.0,0.56,13.0,,28.0
통영외안2_연안,2009-05-01,128.2947222,34.80972222,0,15.6,저층,364.0,33.96,15.63,2.0795,0.8,8.4,8.12,97.0,3.0,2.0,30.0,,48.0,0.64,15.0,,29.0
통영외안2_연안,2009-08-01,128.2947222,34.80972222,0,0.0,표층,348.0,30.52,24.66,4.42,6.4,7.07,8.26,292.0,5.0,3.0,11.0,3.8,25.0,0.93,9.0,,23.0
통영외안2_연안,2009-08-01,128.2947222,34.80972222,0,17.0,저층,381.0,30.76,23.72,0.73,9.8,5.86,8.16,489.0,5.0,3.0,13.0,,33.0,1.28,15.0,,31.0
통영외안2_연안,2009-11-01,128.2947222,34.80972222,0,0.0,표층,488.0,32.81,17.14,3.51,6.4,7.3,7.89,530.0,11.0,9.0,64.0,2.5,87.0,0.54,12.0,,46.0
통영외안2_연안,2009-11-01,128.2947222,34.80972222,0,17.0,저층,432.0,32.85,17.15,2.63,6.4,6.87,7.88,595.0,14.0,14.0,98.0,,122.0,0.5,10.0,,41.0
통영외안3_연안,2009-02-01,128.25,34.7175,0,0.0,표층,342.6,33.96,9.74,0.2914,1.0,10.13,8.09,388.0,6.0,13.0,121.0,6.5,134.0,0.14,7.0,,33.0
통영외안3_연안,2009-02-01,128.25,34.7175,0,31.0,저층,391.2,33.96,9.26,0.9125,8.0,10.44,8.06,382.0,6.0,16.0,122.0,,134.0,0.38,6.0,,26.0
통영외안3_연안,2009-05-01,128.25,34.7175,0,0.0,표층,370.0,33.89,17.18,0.3181,0.8,8.63,8.11,70.0,1.0,3.0,32.0,8.0,49.0,0.66,16.0,,19.0
통영외안3_연안,2009-05-01,128.25,34.7175,0,30.0,저층,346.0,33.91,14.45,1.3825,1.2,8.98,8.11,107.0,1.0,3.0,28.0,,42.0,0.67,13.0,,25.0
통영외안3_연안,2009-08-01,128.25,34.7175,0,0.0,표층,329.0,30.79,24.9,0.19,5.2,5.82,8.28,214.0,5.0,4.0,11.0,5.5,33.0,0.93,17.0,,10.0
통영외안3_연안,2009-08-01,128.25,34.7175,0,31.0,저층,373.0,30.94,23.18,1.05,17.4,6.95,8.19,524.0,15.0,3.0,34.0,,64.0,0.96,15.0,,38.0
통영외안3_연안,2009-11-01,128.25,34.7175,0,0.0,표층,278.0,32.89,17.26,4.63,7.4,8.32,8.09,220.0,1.0,1.0,27.0,5.0,38.0,0.77,10.0,,33.0
통영외안3_연안,2009-11-01,128.25,34.7175,0,31.0,저층,297.0,33.0,16.95,4.5,7.2,7.38,8.15,289.0,6.0,4.0,31.0,,50.0,0.53,13.0,,32.0
통영외안4_연안,2009-02-01,128.4430556,34.76638889,0,0.0,표층,436.8,33.95,10.8,0.1624,1.6,9.28,8.08,429.0,10.0,14.0,169.0,5.5,188.0,0.43,9.0,,28.0
통영외안4_연안,2009-02-01,128.4430556,34.76638889,0,19.0,저층,490.8,33.95,8.89,0.5298,12.0,10.2,8.13,454.0,7.0,14.0,110.0,,122.0,0.36,5.0,,161.0
통영외안4_연안,2009-05-01,128.4430556,34.76638889,0,0.0,표층,365.0,33.94,16.71,0.7596,1.4,8.83,8.15,65.0,3.0,3.0,30.0,6.0,46.0,0.67,13.0,,20.0
통영외안4_연안,2009-05-01,128.4430556,34.76638889,0,22.0,저층,523.0,33.95,14.77,1.2711,1.8,8.63,8.11,114.0,2.0,2.0,62.0,,76.0,0.48,12.0,,25.0
통영외안4_연안,2009-08-01,128.4430556,34.76638889,0,0.0,표층,314.0,30.9,23.77,1.56,4.6,5.9,8.17,441.0,9.0,2.0,18.0,2.5,61.0,0.74,34.0,,24.0
통영외안4_연안,2009-08-01,128.4430556,34.76638889,0,20.0,저층,315.0,31.02,23.08,0.11,15.2,5.27,8.11,416.0,9.0,14.0,31.0,,93.0,0.88,53.0,,26.0
통영외안4_연안,2009-11-01,128.4430556,34.76638889,0,0.0,표층,348.0,33.12,16.62,1.83,5.4,6.87,7.96,607.0,12.0,18.0,58.0,3.0,79.0,0.5,9.0,,43.0
통영외안4_연안,2009-11-01,128.4430556,34.76638889,0,16.0,저층,377.0,33.16,16.59,1.35,11.2,6.72,7.99,594.0,0.0,1.0,75.0,,84.0,0.5,9.0,,45.0
통영외안5_연안,2009-02-01,128.3927778,34.66666667,0,0.0,표층,415.2,34.03,10.75,0.0985,2.8,9.96,8.09,430.0,8.0,16.0,153.0,5.0,169.0,0.2,8.0,,35.0
통영외안5_연안,2009-02-01,128.3927778,34.66666667,0,55.0,저층,482.4,34.03,10.13,0.7446,14.2,10.33,8.07,427.0,8.0,16.0,141.0,,154.0,0.27,5.0,,45.0
통영외안5_연안,2009-05-01,128.3927778,34.66666667,0,0.0,표층,352.0,33.97,16.12,0.5073,18.0,8.59,8.09,92.0,1.0,11.0,27.0,5.5,39.0,0.62,11.0,,27.0
통영외안5_연안,2009-05-01,128.3927778,34.66666667,0,53.0,저층,343.0,33.96,14.68,0.8698,5.0,9.02,8.12,131.0,1.0,2.0,30.0,,42.0,0.43,11.0,,26.0
통영외안5_연안,2009-08-01,128.3927778,34.66666667,0,0.0,표층,257.0,30.75,24.35,1.39,7.6,6.21,8.26,278.0,6.0,2.0,9.0,3.0,26.0,1.09,11.0,,18.0
통영외안5_연안,2009-08-01,128.3927778,34.66666667,0,54.0,저층,250.0,31.18,22.41,0.3,6.4,7.38,8.16,485.0,18.0,5.0,64.0,,94.0,0.75,12.0,,25.0
통영외안5_연안,2009-11-01,128.3927778,34.66666667,0,0.0,표층,236.0,32.86,17.52,3.42,14.8,8.2,8.21,198.0,2.0,1.0,36.0,4.0,47.0,0.67,9.0,,23.0
통영외안5_연안,2009-11-01,128.3927778,34.66666667,0,55.0,저층,215.0,33.05,16.62,1.54,6.8,6.33,8.03,494.0,4.0,13.0,122.0,,134.0,0.64,8.0,,36.0
통영외안6_연안,2009-02-01,128.4316667,34.75,0,0.0,표층,380.4,34.09,10.46,0.4325,3.2,10.31,8.11,446.0,6.0,18.0,127.0,4.0,138.0,0.25,5.0,,41.0
통영외안6_연안,2009-02-01,128.4316667,34.75,0,18.0,저층,331.2,34.09,10.37,0.8046,7.0,10.52,8.09,447.0,7.0,14.0,102.0,,115.0,0.27,6.0,,24.0
통영외안6_연안,2009-05-01,128.4316667,34.75,0,0.0,표층,416.0,33.98,15.49,1.1308,2.0,8.83,8.1,111.0,2.0,4.0,30.0,3.5,43.0,0.45,11.0,,26.0
통영외안6_연안,2009-05-01,128.4316667,34.75,0,26.5,저층,384.0,33.94,15.1,1.6617,2.2,9.29,8.12,99.0,2.0,2.0,27.0,,39.0,0.53,10.0,,27.0
통영외안6_연안,2009-08-01,128.4316667,34.75,0,0.0,표층,315.0,30.86,24.21,2.49,9.2,6.37,8.19,361.0,9.0,5.0,22.0,3.0,41.0,1.33,10.0,,25.0
통영외안6_연안,2009-08-01,128.4316667,34.75,0,27.0,저층,356.0,30.81,24.0,2.39,8.0,6.44,8.18,385.0,11.0,6.0,23.0,,59.0,0.7,25.0,,27.0
통영외안6_연안,2009-11-01,128.4316667,34.75,0,0.0,표층,248.0,33.15,16.67,1.19,5.6,6.68,7.9,553.0,13.0,11.0,49.0,3.0,70.0,0.4,8.0,,43.0
통영외안6_연안,2009-11-01,128.4316667,34.75,0,14.0,저층,277.0,33.16,16.66,1.62,4.6,6.83,7.96,561.0,11.0,17.0,50.0,,69.0,0.38,8.0,,39.0
표선연안1_연안,2009-02-01,126.7675,33.28083333,0,0.0,표층,264.42,33.9321,15.0406,0.5822,2.2,8.65675,8.06,578.88,3.11748,11.9143,123.037,14.0,146.412,0.350151,20.257,,20.2985
표선연안1_연안,2009-02-01,126.7675,33.28083333,0,74.0,저층,263.145,34.2164,15.0522,0.5387,2.0,8.33933,8.05,558.615,2.74708,11.0095,121.422,,140.013,0.461562,15.843,,20.2985
표선연안1_연안,2009-05-01,126.7675,33.28083333,0,0.0,표층,178.905,34.3462,16.8679,0.32555,3.2,8.2,8.15,347.523,0.364842,5.18876,19.5622,9.0,37.1411,0.215327,17.2141,,8.05608
표선연안1_연안,2009-05-01,126.7675,33.28083333,0,45.0,저층,351.95,34.22,15.46,0.35296,4.0,7.68,8.19,539.083,11.8076,21.3356,250.175,,312.243,0.119626,50.2601,,22.3901
표선연안1_연안,2009-08-01,126.7675,33.28083333,0,0.0,표층,409.63,31.3478,25.9737,1.22516,1.3,7.41416,8.05,246.841,0.791348,1.45172,12.2684,7.5,22.081,1.10746,9.0212,,9.5552
표선연안1_연안,2009-08-01,126.7675,33.28083333,0,41.6,저층,358.908,33.517,17.0919,1.38901,1.4,7.09027,8.0,342.78,1.95011,4.35516,33.332,,41.0029,0.642006,5.72076,,10.6493
표선연안1_연안,2009-11-01,126.7675,33.28083333,0,0.0,표층,205.684,34.1018,20.5978,0.97239,0.9,7.29359,8.08,451.71,8.91803,3.51317,111.431,10.0,132.578,0.102986,12.2288,,15.0028
표선연안1_연안,2009-11-01,126.7675,33.28083333,0,28.0,저층,230.063,34.1278,20.4945,1.06388,1.3,7.172,8.09,499.679,14.0307,3.78342,109.484,,134.467,0.182206,10.9528,,18.6662
표선연안2_연안,2009-02-01,126.8655556,33.32555556,0,0.0,표층,262.295,34.1708,14.8351,0.5619,1.4,8.52308,8.05,550.245,3.92,11.6127,120.681,10.0,142.099,0.445646,17.4982,,19.7829
표선연안2_연안,2009-02-01,126.8655556,33.32555556,0,23.0,저층,241.677,34.2595,14.7125,0.50825,1.7,8.43675,8.07,502.225,4.04346,11.6127,119.263,,139.78,0.302403,16.4736,,20.2985
표선연안2_연안,2009-05-01,126.8655556,33.32555556,0,0.0,표층,219.841,34.3056,16.9842,0.31671,2.3,8.38,8.17,228.991,0.26534,4.64448,38.3059,13.0,52.6441,0.0877259,14.0728,,7.14886
표선연안2_연안,2009-05-01,126.8655556,33.32555556,0,28.0,저층,254.574,34.19,16.55,0.30525,2.0,8.15,8.19,252.11,1.39304,4.28163,38.5327,,61.5376,0.319003,21.6119,,6.78598
표선연안2_연안,2009-08-01,126.8655556,33.32555556,0,0.0,표층,366.076,30.7286,26.5178,1.42264,1.8,7.36286,8.27,293.811,0.593511,3.43829,5.21083,7.0,11.7451,1.42846,5.94079,,9.37285
표선연안2_연안,2009-08-01,126.8655556,33.32555556,0,29.4,저층,355.6,31.4986,24.9778,1.44453,2.0,7.40368,8.26,258.834,0.791348,4.04954,4.22526,,14.4779,1.28401,9.46126,,7.36698
표선연안2_연안,2009-11-01,126.8655556,33.32555556,0,0.0,표층,217.784,33.4169,18.5105,1.00588,1.2,7.13411,8.05,537.654,13.5949,3.78342,116.251,9.0,141.118,0.245582,11.2718,,14.305
표선연안2_연안,2009-11-01,126.8655556,33.32555556,0,30.0,저층,233.133,33.3386,18.1898,1.02314,1.1,7.17028,8.05,616.104,14.7859,4.12122,135.993,,152.905,0.293114,2.12675,,15.1772
한림연안1_연안,2009-02-01,126.185,33.37611111,0,0.0,표층,201.291,34.2952,15.2184,0.62715,1.4,8.47956,8.0,492.973,2.56189,11.7635,112.889,9.5,135.314,1.64525,19.8629,,18.9235
한림연안1_연안,2009-02-01,126.185,33.37611111,0,25.0,저층,204.267,34.2822,15.2339,0.61686,1.7,8.46216,7.99,443.632,3.51874,12.97,103.387,,142.927,1.51808,36.0211,,19.7829
한림연안1_연안,2009-05-01,126.185,33.37611111,0,0.0,표층,239.688,34.1197,16.4678,0.37471,3.7,8.38,8.09,174.312,0.26534,5.00733,21.0162,7.0,37.3647,0.319003,16.0832,,13.8623
한림연안1_연안,2009-05-01,126.185,33.37611111,0,21.0,저층,257.054,34.12,15.87,0.3995,1.8,7.81,7.88,227.156,3.18408,7.18443,49.6492,,77.712,0.526355,24.8788,,14.0437
한림연안1_연안,2009-08-01,126.185,33.37611111,0,0.0,표층,368.281,30.7493,26.0399,0.91051,0.6,7.12232,8.21,383.753,0.989186,2.67422,23.6793,7.5,58.1129,1.13154,33.4445,,5.17877
한림연안1_연안,2009-08-01,126.185,33.37611111,0,24.4,저층,514.931,33.1921,16.6888,0.81729,1.9,6.39568,7.98,706.046,2.51536,7.41142,160.96,,177.007,0.617931,13.5318,,19.4022
한림연안1_연안,2009-11-01,126.185,33.37611111,0,0.0,표층,274.306,33.9374,19.2621,1.26585,0.9,8.77767,8.15,569.634,10.6029,2.4322,83.6632,10.0,125.742,0.324802,31.4759,,12.9094
한림연안1_연안,2009-11-01,126.185,33.37611111,0,20.0,저층,359.541,33.9403,19.1259,0.88988,1.2,7.41215,8.11,584.624,9.9057,5.06708,113.42,,136.299,0.245582,12.9732,,18.1429
한림연안2_연안,2009-02-01,126.2744444,33.46305556,0,0.0,표층,234.662,34.2816,15.0572,0.58496,2.4,8.09371,7.99,522.931,2.28409,12.6684,110.276,10.5,146.61,1.24785,34.0506,,20.2985
한림연안2_연안,2009-02-01,126.2744444,33.46305556,0,33.0,저층,227.648,34.3008,14.8746,0.60844,2.8,8.15299,8.03,523.812,2.65448,12.6684,113.272,,152.263,1.32733,36.3364,,20.8141
한림연안2_연안,2009-05-01,126.2744444,33.46305556,0,0.0,표층,238.137,34.1313,16.5504,0.37934,3.4,8.38,8.1,198.899,0.331675,3.55593,32.2638,11.0,47.0453,0.319003,14.4498,,11.1406
한림연안2_연안,2009-05-01,126.2744444,33.46305556,0,32.0,저층,295.199,34.14,15.98,0.36035,3.5,7.81,8.01,242.936,2.22222,7.72871,37.5441,,88.6443,0.350903,48.878,,10.9592
한림연안2_연안,2009-08-01,126.2744444,33.46305556,0,0.0,표층,406.873,30.7918,25.1139,0.98156,1.2,6.81539,8.21,501.178,2.14795,2.21579,64.3533,9.0,103.796,1.54884,37.295,,7.73169
한림연안2_연안,2009-08-01,126.2744444,33.46305556,0,31.6,저층,500.597,33.2315,16.3321,0.80873,1.2,6.11339,7.99,779.499,4.12632,6.34173,167.848,,182.316,0.746332,10.3414,,19.9492
한림연안2_연안,2009-11-01,126.2744444,33.46305556,0,0.0,표층,292.545,33.9373,19.418,2.0771,1.4,8.93969,8.17,603.112,6.04218,1.48634,85.2471,8.0,110.111,0.340646,18.8217,,11.5138
한림연안2_연안,2009-11-01,126.2744444,33.46305556,0,29.0,저층,271.236,33.9593,19.4073,0.78534,1.2,6.99871,8.11,604.611,13.3916,3.85098,116.785,,147.829,0.182206,17.652,,14.6539
한림연안3_연안,2009-02-01,126.16,33.29444444,0,0.0,표층,201.929,34.2628,15.1396,0.70704,2.1,8.57937,8.02,502.665,2.80882,12.0652,117.131,9.5,126.403,1.69294,6.46331,,19.611
한림연안3_연안,2009-02-01,126.16,33.29444444,0,45.0,저층,228.711,34.2555,15.1438,0.60353,2.5,8.36752,8.03,549.804,3.17921,12.3668,118.142,,126.05,1.4386,4.72925,,20.986
한림연안3_연안,2009-05-01,126.16,33.29444444,0,0.0,표층,286.515,34.1027,15.8324,0.41255,3.3,7.99,8.08,237.798,1.55887,5.73303,28.5667,9.0,69.4541,0.398754,39.3286,,20.2128
한림연안3_연안,2009-05-01,126.16,33.29444444,0,25.0,저층,312.565,34.09,15.75,0.3763,3.1,7.77,7.92,286.972,3.91376,8.81726,79.9932,,101.624,0.653956,17.7167,,12.4107
한림연안3_연안,2009-08-01,126.16,33.29444444,0,0.0,표층,398.603,30.8676,25.0389,0.91776,1.2,6.8111,8.11,410.236,1.30007,2.52141,53.5095,7.0,92.3246,1.35624,37.515,,6.45523
한림연안3_연안,2009-08-01,126.16,33.29444444,0,36.3,저층,536.984,33.1747,16.8684,0.93937,4.8,6.32414,7.87,742.523,2.74146,3.13266,160.361,,173.664,0.762382,10.5614,,22.1374
한림연안3_연안,2009-11-01,126.16,33.29444444,0,0.0,표층,227.354,34.1251,20.1937,1.86021,1.3,8.41951,8.18,390.749,6.30363,2.36464,68.873,8.2,95.2744,0.023766,20.0978,,14.305
한림연안3_연안,2009-11-01,126.16,33.29444444,0,32.0,저층,221.215,34.1368,20.1695,1.34518,1.6,7.69026,8.15,487.187,13.624,3.9861,114.757,,139.653,0.0871419,11.2718,,17.2706
한림연안H1_항만,2009-02-01,126.2552778,33.41555556,0,0.0,표층,451.045,33.8713,13.8001,1.28602,2.8,8.00422,7.93,711.485,3.48787,22.3205,254.131,2.5,314.054,0.977614,56.4357,,34.3923
한림연안H1_항만,2009-02-01,126.2552778,33.41555556,0,6.0,저층,544.145,33.8188,13.8741,0.0,2.7,8.0378,7.9,717.212,3.48787,19.7567,228.291,,271.269,0.818653,39.4892,,30.0954
한림연안H1_항만,2009-05-01,126.2552778,33.41555556,0,0.0,표층,451.045,33.8713,13.8001,1.28602,2.8,8.00422,7.93,711.485,3.48787,22.3205,254.131,2.5,314.054,0.977614,56.4357,,34.3923
한림연안H1_항만,2009-05-01,126.2552778,33.41555556,0,6.0,저층,544.145,33.8188,13.8741,0.0,2.7,8.0378,7.9,717.212,3.48787,19.7567,228.291,,271.269,0.818653,39.4892,,30.0954
한림연안H1_항만,2009-08-01,126.2552778,33.41555556,0,0.0,표층,898.098,30.9599,24.5091,3.26342,3.2,6.27617,8.08,779.999,5.42639,10.162,263.356,4.0,325.66,0.906834,56.8776,,22.8668
한림연안H1_항만,2009-08-01,126.2552778,33.41555556,0,7.6,저층,687.494,33.0041,18.6929,2.10375,2.6,5.759,7.92,720.037,5.42639,2.3686,192.396,,230.387,0.585831,32.5644,,20.6786
함평연안1_환경관리,2009-02-01,126.36111,35.15278,0,0.0,표층,399.6,32.22,5.7,1.53,45.2,14.37,8.13,380.0,3.0,15.0,145.0,0.3,157.0,0.77,9.0,,89.0
함평연안1_환경관리,2009-02-01,126.36111,35.15278,0,4.0,저층,394.2,32.26,5.6,3.37,241.6,14.78,8.14,377.0,4.0,11.0,144.0,,159.0,1.1,11.0,,182.0
함평연안1_환경관리,2009-05-01,126.36111,35.15278,0,0.0,표층,536.0,32.05,17.63,2.13,28.4,8.3,8.0,329.0,1.0,5.0,42.0,0.4,62.0,0.65,19.0,,60.0
함평연안1_환경관리,2009-05-01,126.36111,35.15278,0,10.0,저층,594.0,32.13,17.12,2.73,46.8,8.17,8.01,326.0,1.0,3.0,39.0,,61.0,0.6,21.0,,54.0
함평연안1_환경관리,2009-08-01,126.36111,35.15278,0,0.0,표층,517.0,30.31,26.81,10.99,7.6,10.56,8.42,232.0,14.0,1.0,52.0,1.5,82.0,1.16,16.0,,46.0
함평연안1_환경관리,2009-08-01,126.36111,35.15278,0,4.4,저층,400.0,30.55,25.3,12.88,19.2,8.3,8.26,240.0,15.0,1.0,79.0,,109.0,1.16,15.0,,28.0
함평연안1_환경관리,2009-11-01,126.36111,35.15278,0,0.0,표층,408.0,32.05,15.34,1.78,26.4,8.3,7.76,816.0,10.0,26.0,292.0,0.4,311.0,0.74,9.0,,85.0
함평연안1_환경관리,2009-11-01,126.36111,35.15278,0,11.3,저층,471.0,31.94,15.07,2.44,144.8,7.62,7.76,828.0,8.0,19.0,261.0,,280.0,1.63,11.0,,155.0
함평연안2_환경관리,2009-02-01,126.29222,35.165,0,0.0,표층,538.8,32.38,5.73,2.16,165.6,15.65,8.13,454.0,2.0,17.0,178.0,0.1,189.0,1.23,9.0,,190.0
함평연안2_환경관리,2009-02-01,126.29222,35.165,0,11.0,저층,405.6,32.41,5.68,1.22,169.2,16.67,8.14,460.0,3.0,22.0,190.0,,204.0,1.18,11.0,,209.0
함평연안2_환경관리,2009-05-01,126.29222,35.165,0,0.0,표층,649.0,32.09,16.38,2.69,52.0,8.34,7.97,322.0,3.0,4.0,55.0,0.3,80.0,0.65,22.0,,58.0
함평연안2_환경관리,2009-05-01,126.29222,35.165,0,16.0,저층,595.0,32.19,16.28,2.59,50.0,8.46,7.97,304.0,4.0,3.0,59.0,,91.0,0.81,28.0,,42.0
함평연안2_환경관리,2009-08-01,126.29222,35.165,0,0.0,표층,456.0,30.76,24.8,12.3,20.4,8.38,8.23,277.0,10.0,2.0,84.0,0.8,107.0,0.94,13.0,,46.0
함평연안2_환경관리,2009-08-01,126.29222,35.165,0,14.5,저층,446.0,30.77,24.68,12.5,134.4,8.5,8.2,284.0,10.0,1.0,110.0,,132.0,1.31,12.0,,52.0
함평연안2_환경관리,2009-11-01,126.29222,35.165,0,0.0,표층,407.0,32.11,15.58,2.25,51.6,8.39,7.78,859.0,6.0,28.0,381.0,0.3,398.0,0.93,11.0,,409.0
함평연안2_환경관리,2009-11-01,126.29222,35.165,0,17.2,저층,577.0,31.92,15.46,4.03,284.8,8.94,7.78,868.0,1.0,26.0,327.0,,340.0,2.67,12.0,,80.0
함평연안3_환경관리,2009-02-01,126.36917,35.13,0,0.0,표층,522.0,32.2,5.6,2.0,80.4,16.03,8.14,373.0,7.0,12.0,77.0,0.1,95.0,1.28,11.0,,80.0
함평연안3_환경관리,2009-02-01,126.36917,35.13,0,12.0,저층,460.8,32.22,5.6,1.69,63.2,17.05,8.13,377.0,3.0,12.0,132.0,,162.0,0.67,27.0,,66.0
함평연안3_환경관리,2009-05-01,126.36917,35.13,0,0.0,표층,579.0,32.08,17.78,1.97,34.0,8.25,7.98,319.0,1.0,4.0,41.0,0.6,68.0,0.76,26.0,,48.0
함평연안3_환경관리,2009-05-01,126.36917,35.13,0,13.0,저층,669.0,32.1,17.77,2.52,36.8,8.71,8.01,317.0,1.0,4.0,36.0,,60.0,0.92,23.0,,41.0
함평연안3_환경관리,2009-08-01,126.36917,35.13,0,0.0,표층,529.0,30.09,25.89,9.03,13.2,8.0,8.2,482.0,29.0,2.0,205.0,1.2,258.0,0.85,24.0,,37.0
함평연안3_환경관리,2009-08-01,126.36917,35.13,0,11.8,저층,501.0,30.09,25.87,8.75,14.8,8.59,8.19,466.0,25.0,1.0,181.0,,231.0,1.52,25.0,,44.0
함평연안3_환경관리,2009-11-01,126.36917,35.13,0,0.0,표층,401.0,31.99,14.96,2.73,72.0,7.96,7.81,790.0,14.0,26.0,214.0,0.2,237.0,1.1,9.0,,65.0
함평연안3_환경관리,2009-11-01,126.36917,35.13,0,16.0,저층,441.0,31.97,14.9,3.01,117.2,8.13,7.79,815.0,11.0,27.0,170.0,,191.0,1.28,10.0,,63.0
함평연안4_환경관리,2009-02-01,126.38389,35.11167,0,0.0,표층,499.8,32.12,5.63,3.37,78.8,15.38,8.14,345.0,2.0,9.0,107.0,0.2,119.0,0.99,10.0,,83.0
함평연안4_환경관리,2009-02-01,126.38389,35.11167,0,5.0,저층,558.6,32.16,5.61,1.89,114.0,15.75,8.12,361.0,6.0,8.0,69.0,,85.0,1.02,10.0,,109.0
함평연안4_환경관리,2009-05-01,126.38389,35.11167,0,0.0,표층,551.0,32.06,18.15,2.01,28.4,7.12,7.99,316.0,2.0,6.0,33.0,0.8,58.0,0.6,23.0,,47.0
함평연안4_환경관리,2009-05-01,126.38389,35.11167,0,10.0,저층,537.0,32.09,18.04,1.94,33.6,8.04,7.99,328.0,1.0,3.0,31.0,,54.0,0.74,22.0,,53.0
함평연안4_환경관리,2009-08-01,126.38389,35.11167,0,0.0,표층,544.0,30.08,26.07,8.75,85.6,8.42,8.23,477.0,30.0,7.0,148.0,1.2,210.0,0.85,32.0,,51.0
